attack_type,n_benign,n_attack,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,benign_fpr_mean,benign_fpr_std,attack_recall_mean,attack_recall_std
apache_bench,6821,1487,0.8929793875601033,0.051073028092403085,0.9808228416002758,0.0075501952461765115,0.8217726302021438,0.0188041772060801,0.06603137369887113,0.003594988888509093,0.9092131809011432,0.03822588161700693
portscan,6821,694,0.9972701950801085,0.0013074912276119768,0.9996675802435858,0.00016806871934227523,0.7551110821299368,0.010002711163907564,0.06603137369887113,0.003594988888509093,1.0,0.0
slowloris,6821,929,1.0,0.0,1.0,5.551115123125783e-17,0.8049587643438387,0.008503669202127435,0.06603137369887113,0.003594988888509093,1.0,0.0
