contamination_pct,n_seeds,threshold_95_mean,threshold_95_std,threshold_95_median,threshold_95_trimmed_mean,threshold_99_mean,threshold_99_std,threshold_99_median,threshold_99_trimmed_mean,pr_auc_mean,pr_auc_std,pr_auc_median,pr_auc_trimmed_mean,roc_auc_mean,roc_auc_std,roc_auc_median,roc_auc_trimmed_mean,f1_mean,f1_std,f1_median,f1_trimmed_mean,f2_mean,f2_std,f2_median,f2_trimmed_mean,benign_fpr_mean,benign_fpr_std,benign_fpr_median,benign_fpr_trimmed_mean,attack_recall_mean,attack_recall_std,attack_recall_median,attack_recall_trimmed_mean
0,5,0.12287012815475448,0.021393489875981133,0.1157044231891631,0.12227491736412033,0.8231511342525509,0.48908922716581194,0.9307509136199962,0.785711763699854,0.7179961776687455,0.004481583909900872,0.7188342693969951,0.7182499355479669,0.8618616731599011,0.01320887996603714,0.8620920782539483,0.8614846466423693,0.6415412920110907,0.01680914549974193,0.6351351351351351,0.6351351351351351,0.6428327966461617,0.006618910218227506,0.6403269754768393,0.6403269754768393,0.04067278287461768,0.005680176030888913,0.0428134556574923,0.042813455657492304,0.6438356164383562,0.0,0.6438356164383562,0.6438356164383562
1,5,0.16383496642112721,0.029062045315896512,0.1753637373447417,0.17160017788410178,0.4642537910938267,0.06672741594612597,0.4888710284233101,0.4694428865114853,0.7014126555351607,0.01571711267904875,0.693389168572262,0.7000537217703813,0.8175694357169787,0.04230964566352069,0.8333333333333334,0.8187619566279866,0.6493157232645256,0.024307434726231335,0.6351351351351351,0.6440807004187286,0.6490138345846892,0.008610794231063505,0.6509695290858726,0.6482099459653484,0.03944954128440362,0.009932955210343547,0.0428134556574923,0.03975535168195713,0.6493150684931507,0.01225242727397144,0.6438356164383562,0.6438356164383562
2,5,0.15005491733551019,0.013617457532189478,0.1463475346565246,0.1490724543730417,0.4772305080890661,0.07235122843779142,0.449167947769165,0.4699838936328893,0.6944181933043677,0.0076369955331496335,0.6968750481805099,0.6954928933136187,0.841770348958988,0.011046766554233398,0.8462569645176155,0.8419909792914694,0.6301429937716667,0.009502823742361602,0.6308724832214765,0.632293367192696,0.638259564272017,0.003931216583022245,0.6385869565217391,0.6391669628401059,0.0446483180428134,0.0034867750003031712,0.0443425076452599,0.04383282364933736,0.6438356164383562,0.0,0.6438356164383562,0.6438356164383562
4,5,0.18473378926515566,0.052432530651121925,0.2084576636552808,0.18710594574610373,0.7250892109870917,0.4961198461965536,0.5641261196136481,0.565939653317134,0.6593769285535511,0.04410957832303198,0.6601001782912832,0.6704374901922541,0.80141175484898,0.03616211225290243,0.8248502366888693,0.8072067920628937,0.6378552172042526,0.030914418816755003,0.6428571428571429,0.6397360196034595,0.6330239805444047,0.02149516785588002,0.6317204301075269,0.6364769687562027,0.03883792048929658,0.008757077102921321,0.0336391437308868,0.03771661569826703,0.6301369863013699,0.019372788525658838,0.6438356164383562,0.634703196347032
8,5,0.4874523937702177,0.44756710701895447,0.3178140401840206,0.3240404963493344,1.7702644836902628,1.5609020336667565,1.2375527334213257,1.3087914315859484,0.641168725303351,0.0916023080557073,0.6751559284011017,0.676219432136104,0.775355033304009,0.03574436341517697,0.7797117841732647,0.7835867789367853,0.6173576263518584,0.08491899149037405,0.6527777777777778,0.6513186838529305,0.6067016988270936,0.09305438134765306,0.6473829201101928,0.6467966024222603,0.03761467889908252,0.004662981859931777,0.036697247706422,0.037206931702344494,0.6,0.09801941819177162,0.6438356164383562,0.6438356164383562
12,5,0.8088045179843893,0.43149002885860166,0.8102504968643165,0.800683150688806,2.8886479187011727,1.141605831141169,2.6756440258026126,2.830392344792685,0.6833703037553152,0.022009827490226293,0.680464731267657,0.6847119077344462,0.8049725608478907,0.01941016496640183,0.8052867496125006,0.8052658036948599,0.6258653165368046,0.013512920592195252,0.6225165562913907,0.625033785285352,0.634864907340361,0.007601059452316044,0.6351351351351351,0.6351629734211496,0.04556574923547396,0.004637844308288423,0.0458715596330275,0.04536187563710497,0.6410958904109589,0.006126213636985756,0.6438356164383562,0.6438356164383562
15,20,0.8423368769884105,0.38791993997899865,0.8844230473041531,0.8533546671271318,2.70729335832596,1.2820219136417008,2.4441674518585215,2.5585580348968526,0.6399496911770244,0.0915245663666127,0.666412763175338,0.6672900894782071,0.7955395668384232,0.044875579834820746,0.8117695111222822,0.8023787580467233,0.5956943181272417,0.09411308514486548,0.6308724832214765,0.6296574211447187,0.592087226953266,0.10870454124605652,0.6377216625427125,0.635191897446049,0.04174311926605505,0.004063700656518076,0.04281345565749235,0.04204892966360857,0.5904109589041096,0.1173277033249458,0.6438356164383562,0.6392694063926943
20,20,1.0460873723030084,0.28097607800454183,1.0005581974983202,1.04992465575536,3.3498240303993247,1.274454981974996,3.1526692819595348,3.3302028425534584,0.6619908618596366,0.07134055038852846,0.6857326968494062,0.6800827631564138,0.8167640651836956,0.025994747211624855,0.8247350341418458,0.8221656682445925,0.6129083494728523,0.07145628379011114,0.6394557823129252,0.6367315560947581,0.6105997983687321,0.08318886751352123,0.6420765027322405,0.6382347639190046,0.04128440366972477,0.0051315945813390825,0.039755351681957186,0.04026503567787971,0.6095890410958904,0.09037599551172404,0.6438356164383562,0.6415525114155253
22,20,1.1720621442794794,0.25120180124921976,1.1571509599685668,1.1400142212708786,3.822730183124544,0.8918598031344199,3.7773924732208286,3.885434510707857,0.6648243461201246,0.08617390600061171,0.7098285074297601,0.7006742676636813,0.8188879812324578,0.031876818407665694,0.8277093544468183,0.826641112647145,0.5997557145378108,0.08024389728789084,0.6287695749440716,0.6313040750627535,0.5970528847137823,0.09502724795576116,0.6377216625427125,0.6387445716961653,0.04212538226299694,0.0036277374273897783,0.04281345565749235,0.042303771661569824,0.5958904109589042,0.10399378828989703,0.6438356164383562,0.6438356164383563
