contamination_pct,seed,threshold_95,threshold_99,pr_auc,roc_auc,f1,f2,benign_fpr,attack_recall
15,17,1.3621091365814209,4.9683775520324716,0.7073007056668196,0.8222738888190692,0.6438356164383562,0.6438356164383562,0.039755351681957186,0.6438356164383562
15,18,0.8952282667160024,2.628438863754274,0.6698375717283827,0.8271752335469815,0.6394557823129252,0.6420765027322405,0.04128440366972477,0.6438356164383562
15,19,0.8547840714454641,2.62706593513489,0.667187608950663,0.8430731850362365,0.6216216216216216,0.6267029972752044,0.04434250764525994,0.6301369863013698
20,0,1.3825500011444085,4.83963972091675,0.7135522459200787,0.8275941518997948,0.6482758620689655,0.6456043956043956,0.0382262996941896,0.6438356164383562
20,1,0.9220116019248961,2.6776830291748155,0.6521445458527848,0.8321394160278162,0.6293706293706294,0.6215469613259669,0.0382262996941896,0.6164383561643836
20,2,1.2472110748290999,5.036366882324221,0.6983011112729066,0.8115495789870555,0.6394557823129252,0.6420765027322405,0.04128440366972477,0.6438356164383562
20,3,0.6864358186721796,2.27246262550354,0.6626859118496343,0.7862050186418669,0.6438356164383562,0.6438356164383562,0.039755351681957186,0.6438356164383562
20,4,1.2819402694702144,4.05956060409546,0.7143535673417294,0.8280759080055298,0.6394557823129252,0.6420765027322405,0.04128440366972477,0.6438356164383562
20,5,0.8692503929138182,2.0472598743438724,0.6434990473101535,0.8410833228603746,0.6308724832214765,0.6385869565217391,0.04434250764525994,0.6438356164383562
20,6,1.022598338127136,3.3690384578704857,0.48807281737601665,0.7921955510870932,0.4409448818897638,0.4046242774566474,0.039755351681957186,0.3835616438356164
20,7,1.508758640289306,5.073490447998053,0.7148970311787332,0.8287671232876712,0.6438356164383562,0.6438356164383562,0.039755351681957186,0.6438356164383562
20,8,1.0179739832878103,3.8134883785247813,0.704013418517153,0.8390306229315907,0.6308724832214765,0.6385869565217391,0.04434250764525994,0.6438356164383562
20,9,0.7257584333419786,1.9895536422729494,0.4511076598527732,0.7481043944535211,0.38016528925619836,0.3382352941176471,0.0382262996941896,0.3150684931506849
20,10,0.98314241170883,2.3289607238769534,0.6408685625126009,0.8082610699174732,0.6394557823129252,0.6420765027322405,0.04128440366972477,0.6438356164383562
20,11,1.3203382730484001,4.796213550567631,0.6958657454162885,0.8005320263080725,0.6527777777777778,0.6473829201101928,0.03669724770642202,0.6438356164383562
20,12,0.9262924194335932,2.4066656398773203,0.6838629288384513,0.8407900800134054,0.6438356164383562,0.6438356164383562,0.039755351681957186,0.6438356164383562
20,13,0.884171330928802,2.5654506683349654,0.6396911264933575,0.8215826735369276,0.6111111111111112,0.6060606060606061,0.04128440366972477,0.6027397260273972
20,14,1.4119163036346432,3.9719899272918724,0.7047049981039164,0.823551589795149,0.5875,0.6200527704485488,0.06116207951070336,0.6438356164383562
