attack_type,n_benign,n_attack,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,benign_fpr_mean,benign_fpr_std,attack_recall_mean,attack_recall_std
apache_bench,6821,1487,0.2151891727372188,0.03897843832019891,0.5641507211615329,0.12020547618223291,0.03988528292776796,0.00026645040858418406,0.06299174119141866,0.001913382392655211,0.026227303295225286,0.0
portscan,6821,694,0.9862989628790358,0.0007927540148482923,0.997732182961558,0.0002128287425142806,0.7526122734568325,0.010544085059833876,0.06299174119141866,0.001913382392655211,0.9769452449567723,0.0199660035454626
slowloris,6821,929,1.0,0.0,1.0,7.850462293418876e-17,0.8121989004978797,0.004637692346257876,0.06299174119141866,0.001913382392655211,1.0,0.0
