attack_type,n_benign,n_attack,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,benign_fpr_mean,benign_fpr_std,attack_recall_mean,attack_recall_std
apache_bench,6821,1487,0.9290169302108581,0.018930829147353324,0.9891995265882644,0.003698122606433105,0.8641317999221894,0.01465896012492681,0.06372477153887504,0.0031111360098513463,0.9831876260928043,0.01872146725901151
portscan,6821,694,0.9972473399184051,0.0013283778426802738,0.999655877107779,0.0002044276548368366,0.7615899748012369,0.008811606613534886,0.06372477153887504,0.0031111360098513463,1.0,0.0
slowloris,6821,929,1.0,0.0,1.0,0.0,0.8104560625593099,0.00746425606930521,0.06372477153887504,0.0031111360098513463,1.0,0.0
