duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,conn_count_60s_scaled,unique_dst_ports_60s_scaled,unique_dst_ips_60s_scaled,failed_conn_ratio_60s_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF,is_attack,actual_attack_pct,window_id,ts
-0.38915375733380525,-0.08485425528743182,-0.5306291697638502,-0.26531974571931044,-0.45496401870401854,0.11014567871948136,-0.13456265948227056,0.40844424066174023,-2.574662525207651,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.419551,window_06_15pct,1783709995.127881
-0.3893841070340008,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.17900645337461968,-0.6040302242810942,-2.4418610926219397,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,12.419551,window_06_15pct,1783709995.149494
-0.389367998140795,-0.1791571818059442,-0.4767545214457448,-0.2828867608648558,-0.42950409648359805,0.14061992618590138,-0.08470189225666114,-0.06632137943601324,-2.5082618089147957,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.419551,window_06_15pct,1783709995.147998
-0.3893811606758001,-0.2745032822903693,-0.5573540544579261,-0.3180207911559465,-0.5058838631448596,-0.04684528029879535,-0.10747346664251516,-0.21517183966195153,-2.4750614507683677,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.419551,window_06_15pct,1783709995.14924
-0.38936413371445927,-0.1812435297377697,1.1531235417489236,0.29682473893814104,0.9453317034191091,0.13207047188636867,0.3659235454730269,-0.5305797594121548,-2.5414621670612236,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.419551,window_06_15pct,1783709995.14766
-0.38936774193573404,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.18176336726850356,-0.6040302242810942,-2.242658943743373,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,12.419551,window_06_15pct,1783709996.698741
-0.3893717878406545,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.18110639310805793,-0.6040302242810942,-2.209458585596945,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,12.419551,window_06_15pct,1783709996.699143
-0.3891093164309452,-0.09424282098064654,-0.5306291697638502,-0.26531974571931044,-0.45496401870401854,0.0726614161382801,-0.14211620458516416,0.37509039664825017,-2.3754603763290842,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.419551,window_06_15pct,1783709996.67456
-0.38935694929754244,-0.18541622560142068,-0.4767545214457448,-0.2477527305737651,-0.42950409648359805,0.11608622019033595,-0.06257377789044032,-0.08397046624712094,-2.3090596600362283,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.419551,window_06_15pct,1783709996.697771
-0.3893555508449183,-0.18750257353324618,1.1531235417489236,0.3495257843747771,0.9453317034191091,0.11053181834777721,0.39157287565796695,-0.5330172748392215,-2.3422600181826563,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.419551,window_06_15pct,1783709996.697644
