duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF,is_attack,actual_attack_pct,window_id,ts
-0.38932247904163686,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.18818503989041133,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717195.713642
-0.3893190629741578,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.18860979891349539,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717195.713335
-0.3893055908580374,-0.19167526939689716,1.1531235417489236,0.29682473893814104,0.9453317034191091,0.05910605100633811,0.2792536455833106,-0.5346422851239325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717195.712085
-0.3891289588189496,-0.10050186477612302,-0.5306291697638502,-0.2477527305737651,-0.45496401870401854,0.07593774858181987,-0.13073247009744163,0.3528545006392568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717195.695544
-0.3893097541902774,-0.18958892146507167,-0.4767545214457448,-0.2828867608648558,-0.42950409648359805,0.0659501938737161,-0.10672531255809783,-0.0957365241211927,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717195.712494
-0.3893170987353574,-0.27971915211993303,-0.5573540544579261,-0.3180207911559465,-0.5058838631448596,-0.08899508414859747,-0.128461098082665,-0.23644418017722194,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717195.713192
-0.38930563355888087,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.19021057427626034,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717197.129331
-0.3892848382481023,-0.2772155346017425,-0.6106338722740966,-0.3355878063014919,-0.53134378536528,-0.09698210962670556,-0.1478199881068867,-0.06810356804190568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717197.127405
-0.3890745472691351,-0.0003571640484992625,-0.3967498189354985,-0.1599176548460383,-0.35312432982233655,0.15896341653408053,-0.1023577330276359,0.193536844079112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717197.107715
-0.38930355189276084,-0.2772155346017425,-0.5573540544579261,-0.3180207911559465,-0.5058838631448596,-0.08999696432713375,-0.13205792645266554,-0.22623345672989212,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717197.129178
-0.38928243632565607,-0.18666803436051596,1.1531235417489236,0.3670927995203225,0.9453317034191091,0.050706609455429284,0.29590141317405455,-0.5326922727822792,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717197.127209
-0.3897119107342466,-0.36317306939295285,-0.7368866463097827,-0.4585569123203094,-0.7095632409082235,4.257318535219705,4.332975966836785,4.119297628905474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717195.694494
-0.38150294045396677,-0.2784673433608377,-0.6106338722740966,-0.3355878063014919,-0.53134378536528,-0.241937533036804,-0.2325035694340287,-0.07534582015324605,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717201.728555
-0.38152504881568267,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.23482669999289918,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717201.730651
-0.38132490996225477,-0.0053643990848804505,-0.3967498189354985,-0.17748466999158366,-0.35312432982233655,-0.21910954894692075,-0.22747249521918153,0.1827284817749646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717201.711912
-0.3815220917822711,-0.2784673433608377,-0.5573540544579261,-0.3355878063014919,-0.5058838631448596,-0.2419191528206299,-0.23249267644729504,-0.23133881845355705,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717201.730391
-0.38149858496793104,-0.18917165187870658,1.1531235417489236,0.3670927995203225,0.9453317034191091,-0.23426418376691377,-0.20922418809747215,-0.5336672789531058,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717201.728198
0.2659742087624266,0.008614132058350366,-0.14226858383984228,-0.036948548827220776,-0.12398502983855199,-0.24939094558427435,-0.23698011480402478,-0.13611308257853125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717142.435584
0.26597788103496656,0.19534227195673218,1.513293410670516,0.6305980267035028,1.2763106922845755,-0.2491898185752753,-0.23670302868521356,-0.41913731161718043,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717142.435246
0.2660485189053064,0.19617681112946236,-0.08892503418417882,0.03331951175496066,-0.07306518539771098,-0.24918898534745837,-0.2369509715360061,0.03826215994462464,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717142.428643
0.2659605551677213,-0.2749205518767344,-0.5815509095187786,-0.3180207911559465,-0.5058838631448596,-0.24969634707383934,-0.23709678236023587,-0.15696717881005376,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717142.436896
0.2659571284250314,-0.2749205518767344,-0.5573540544579261,-0.3004537760104012,-0.5058838631448596,-0.24969634653943337,-0.23708949001961688,-0.21687362690317316,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717142.437226
0.059710196891710116,0.1874141498157953,-0.044185282860073984,0.05088652690050602,-0.02214534095686998,-0.24892287062431376,-0.23684325790060315,-0.012461651414311718,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717163.196551
0.05968291105272136,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.2371198537994747,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717163.199113
0.059688825119544445,0.08539173594952858,0.3429856420600641,0.08602055719159674,0.25791380346775555,-0.24908316292141883,-0.23682196490479757,-0.29386485839856846,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717163.198565
0.05980088280806761,0.08288811843133799,-0.24258249920186653,-0.08964959426385685,-0.2003647964998135,-0.24908727486458127,-0.23692841234274428,0.06907235461698413,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717163.18808
0.05971386916425014,-0.09758097767156733,-0.25554130656544866,-0.14235063970049294,-0.225824718720234,-0.24937073864296877,-0.23696028198714789,-0.18836380041948894,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717163.196268
0.05969280697319973,-0.006824842637158297,-0.15172214003130793,-0.036948548827220776,-0.12398502983855199,-0.24922809149973332,-0.23689643962506385,-0.14796308472778696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717163.198244
-0.3879869034094436,-0.10050186477612302,-0.5306291697638502,-0.2477527305737651,-0.45496401870401854,-0.13958799253256468,-0.20115258680502923,0.3528545006392568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717212.813783
-0.38806013535602535,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.22559154268689222,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717212.820668
-0.38803525143948275,-0.18958892146507167,-0.4767545214457448,-0.26531974571931044,-0.42950409648359805,-0.17391473740867458,-0.20296466929281656,-0.0957365241211927,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717212.818349
-0.3880582992197554,-0.27971915211993303,-0.5573540544579261,-0.3180207911559465,-0.5058838631448596,-0.21132817425174358,-0.21115684839353177,-0.23644418017722194,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18.75,window_08_22pct,1783717212.82052
