duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF,is_attack,actual_attack_pct,window_id,ts
-0.38969678396044105,-0.27137376039263106,-0.7164074818860234,-0.3707218365925826,-0.6331834742469621,4.05055639601955,1.5365942669530255,2.7659452997964893,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695596.376593
0.19476924987060193,-0.2765896302221948,-0.6034321744113845,-0.3180207911559465,-0.5058838631448596,-0.24968590927776493,-0.23708878876010225,-0.09337309088813996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695542.659346
0.324308524939974,0.3845740293733046,1.6196406068378804,0.683299072140139,1.3781503811662577,-0.24905237700352056,-0.23672046873967395,-0.3683660597491772,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695530.524768
0.19475793414707762,-0.09132193387609085,-0.3203990752228523,-0.08964959426385685,-0.2512846409406545,-0.24946203421699584,-0.23698244349087,-0.11275540185913283,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695542.660421
0.1947637307865811,-0.2765896302221948,-0.5306929016033433,-0.2828867608648558,-0.45496401870401854,-0.2496859082136527,-0.23707242763580597,-0.27261348296784016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695542.65989
0.19477159841699376,-0.09069602949654319,-0.34948203797817023,-0.1599176548460383,-0.276744563161075,-0.2494612857757246,-0.23701516811595094,-0.0747869567280833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695542.659164
0.19476217220579378,0.28109117195476,0.42184317145943595,0.1914226480648689,0.33429357012901706,-0.24901202518063087,-0.23685156101394012,-0.19068604428368013,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695542.660059
-0.18333656708934631,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.23706974155235574,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695580.432184
-0.11827374022566685,-0.003069416359872406,-0.16740017254659253,-0.036948548827220776,-0.14944495205897249,-0.24884427182723862,-0.23672205867476032,-0.13058282434113974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695574.337447
0.17713333180081464,0.36037239336412885,-0.034158140113171094,0.05088652690050602,0.003314581263550526,-0.24888878266497216,-0.2369093707786245,0.16009937041740135,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695546.665216
-0.11825511198269524,-0.004112590325785153,1.3696418444532334,0.47249489039359466,1.1235511589620526,-0.24884705137336088,-0.23621131641358661,-0.47623064769542117,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695574.335734
-0.11831227773691466,-0.18583349518778577,-0.42287987312763947,-0.2477527305737651,-0.37858425204275703,-0.24931973931278445,-0.23693339479453251,-0.1738785402811425,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695574.3411
-0.11831927000003584,-0.09612053411928949,-0.451729152471483,-0.21261870028267438,-0.4040441742631775,-0.24908626286912838,-0.23689815487846286,0.10033183458557852,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695574.34176
-0.38952828643203774,-0.09173920346245594,-0.5306291697638502,-0.2477527305737651,-0.45496401870401854,0.81381551768801,0.09940943184957705,0.38398475505184754,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695599.815096
-0.38962311433021357,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.024294747957111278,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695599.823984
-0.3896208725359304,-0.27679826501537735,-0.5573540544579261,-0.3180207911559465,-0.5058838631448596,0.4638761760334204,0.23012973565288972,-0.2245316694886705,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695599.823794
-0.3895991698322277,-0.18374714725596028,-0.4767545214457448,-0.23018571542821972,-0.42950409648359805,0.9053113760975725,0.3510944483411374,-0.07926404309749215,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695599.821793
-0.38959487839745716,-0.277424169394925,1.1454757210097604,0.3143917540836864,0.9198717811986885,0.303022074416399,1.5849432081066375,-0.5678900879292397,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695599.821682
-0.34419894982238064,-0.18583349518778577,-0.4118967527883412,-0.195051685137129,-0.37858425204275703,-0.2469431475123639,-0.2354816457605736,-0.18836921732733883,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695601.163588
-0.344006294291774,-0.0028607815666898567,-0.38646774883062346,-0.17748466999158366,-0.327664407601916,-0.24412788600973742,-0.23538412526954466,0.16495768484382167,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695601.145565
-0.3442179623729436,-0.18583349518778577,-0.4595469247826276,-0.21261870028267438,-0.4040441742631775,-0.2469419542067541,-0.23558603502670622,-0.11722089325856036,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695601.165407
-0.34426354552336697,-0.2778414389812901,-0.5815509095187786,-0.3180207911559465,-0.5058838631448596,-0.24836884450898006,-0.23621563640622417,-0.1707229648245473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695601.169687
-0.34427772220340497,-0.2778414389812901,-0.5573540544579261,-0.3004537760104012,-0.5058838631448596,-0.2483683983974035,-0.23611011110532817,-0.2287861375917246,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695601.171023
0.1747781347526061,0.10312569337004529,-0.25894033800507676,-0.08964959426385685,-0.225824718720234,-0.24920683955374257,-0.23697607369208784,0.12317493038959852,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695555.672634
0.17451594089837938,0.4949418349668733,1.8970865480975239,0.8414022084500472,1.6072896811500421,-0.24871611803465768,-0.23652687740546285,-0.3623333823306076,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695555.697243
0.17452941301449984,0.38916399482332065,0.71144065011575,0.4373608601025039,0.6398126367740631,-0.2488485456134403,-0.23672178458735957,-0.21836245689159992,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695555.696002
0.17445630917044858,0.009240036437898015,-0.17744855923999311,-0.054515563972766135,-0.12398502983855199,-0.24932403354760735,-0.23695901807105024,-0.10592058839723947,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695555.702864
0.1744537364446284,0.009240036437898015,-0.0507921502208511,-0.019381533681675417,-0.07306518539771098,-0.2493240313834792,-0.2369420677391746,-0.19773476830571193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695555.703121
-0.38971202816156625,-0.36317306939295285,-0.7368866463097827,-0.4585569123203094,-0.7095632409082235,4.827183920115194,4.9108095547121815,4.119297628905474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.077296,window_02_3pct,1783695604.912116
