duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,conn_count_60s_scaled,unique_dst_ports_60s_scaled,unique_dst_ips_60s_scaled,failed_conn_ratio_60s_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF,is_attack,actual_attack_pct,window_id,ts
-0.29097593528554755,0.1680111140498182,-0.572161085166806,-0.23018571542821972,-0.480423940924439,-0.24595131542892562,-0.23648448772521252,1.7855163486325034,-2.2758593018898003,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706386.321645
0.5043370424948176,0.36996959385052614,0.26912044008764596,0.24412369350150498,0.28337372568817604,-0.24921417547705008,-0.2369431527584764,-0.06300447500190702,-3.139068613696925,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706311.889068
0.3667017942522455,0.10708975444051373,-0.2272018819375494,-0.10721660940940221,-0.2003647964998135,-0.24935328453744804,-0.23702967324176524,0.08369965143492243,-2.90666610667193,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706324.782056
0.5044391188611754,0.4634379811963083,0.298458330200936,0.2265566783559596,0.3088336479085966,-0.24914041471741571,-0.23694852491587465,-0.011901751879401568,-3.2054693299897807,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706311.87953
0.3667066194475597,0.09373712767683057,0.011622564589319853,-0.0018145185361300583,0.02877450348397103,-0.24936575456928392,-0.23699174954351965,-0.14854662559400778,-2.973066822964786,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706324.781628
0.5043445898689041,0.37059549823007376,2.000480835701711,0.8414022084500472,1.7345892922521446,-0.24921368597789023,-0.23676133306934674,-0.40490000693816064,-3.1722689718433528,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706311.8884
0.366703758491046,0.09582347560865606,0.273178033868702,0.12115458748268745,0.23245388124733507,-0.2493638049261666,-0.2369475034282246,-0.26485271046181924,-2.939866464818358,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706324.781912
-0.3806265910430643,-0.18812847791279383,-0.6589426066098109,-0.3355878063014919,-0.582263629806121,-0.23567389635289376,-0.23295289892878565,1.0903191356414912,-2.209458585596945,-0.7306074243577496,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706397.369579
-0.13637381646416774,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.23708691996780792,-0.6040302242810942,-2.4086607344755118,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706376.193422
-0.1363287990999206,-0.18458168642869047,-0.4767545214457448,-0.26531974571931044,-0.42950409648359805,-0.24928220143359525,-0.2369359801473216,-0.08161725467230654,-2.4750614507683677,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706376.189226
-0.13632153995652765,0.27211987584791036,1.5316056925515125,0.5427629509757761,1.2763106922845755,-0.24800928404490774,-0.23606803041374474,-0.395715326120753,-2.5082618089147957,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706376.188554
-0.1361293007591451,-0.0003571640484992625,-0.4033566862962756,-0.17748466999158366,-0.327664407601916,-0.24876952088360627,-0.23684188673642084,0.20928662871686823,-2.574662525207651,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706376.170552
-0.13634453436074592,-0.2772155346017425,-0.5955506702607468,-0.3355878063014919,-0.53134378536528,-0.2495403846129253,-0.23701144738867275,-0.12487884794787756,-2.4418610926219397,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706376.190724
-0.13629920741538348,0.1832414539521443,1.4849964739356123,0.5076289206846853,1.2253908478437345,-0.24825714448227315,-0.23610586075921802,-0.4207926681348203,-2.5414621670612236,-2.6801783019663556,0.0,-0.200546274577401,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706376.186486
-0.38912239356426337,-0.36984938277479446,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.2047787899651948,-0.6040302242810942,-1.9770560785719498,-0.7306074243577496,0.0,-0.200546274577401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,11.113348,window_05_12pct,1783706400.093615
