duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF,is_attack,actual_attack_pct,window_id,ts,row_index,concurrency_src_1s_scaled
-0.3874791903803722,-0.0164220431235555,-0.1931265917552777,-0.1072166094094022,-0.1494449520589724,-0.1380538744309411,-0.1922140961313826,-0.1262756037634443,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692001.256952,27,1.139025469351431
-0.3872610531214143,0.2464577962864568,-0.1364689864459768,-0.0193815336816754,-0.0985251076181314,-0.0722740287071797,-0.1864631275785985,0.1505998943935655,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692001.236522,28,1.139025469351431
-0.3629656823046257,-0.2790932477403854,-0.6106338722740966,-0.3355878063014919,-0.53134378536528,-0.2474021898496747,-0.2357323892469836,-0.0789669462089162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691999.30684,29,1.2396722407228424
-0.3629976865868199,-0.2790932477403854,-0.5940211061129143,-0.3180207911559465,-0.53134378536528,-0.2473993190053448,-0.2355517093797382,-0.1395809827386539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691999.309849,30,1.2396722407228424
-0.3630005688937553,-0.2790932477403854,-0.5815509095187786,-0.3004537760104012,-0.5058838631448596,-0.2473990601193234,-0.2353725495368044,-0.1766183016879016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691999.310132,31,1.2396722407228424
-0.3629951565618433,-0.1883371127059763,-0.4149983689770018,-0.2477527305737651,-0.378584252042757,-0.2450004925446127,-0.2348360627520471,-0.1900865150240071,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691999.309631,32,1.2396722407228424
-0.362962159485038,-0.1883371127059763,-0.4846360255963824,-0.2477527305737651,-0.429504096483598,-0.2450064110042837,-0.2348389322986059,-0.076280637397174,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691999.306545,33,1.2396722407228424
-0.3628808997798805,-0.09862415163748,-0.4488824636407944,-0.195051685137129,-0.4040441742631775,-0.2426595438824983,-0.2343114055069722,0.0870159691445644,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691999.298937,34,1.2396722407228424
-0.3897117506060835,-0.3631730693929528,-0.7368866463097827,-0.4585569123203094,-0.7095632409082235,3.659028650031761,3.726320430089084,4.119297628905474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691998.256513,35,0.5169731610585698
-0.3217700755752923,-0.3698493827747944,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.2497985998628026,-0.2368809297517058,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691998.477511,36,1.2396722407228424
-0.3217736410957236,-0.3698493827747944,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.2497985998628026,-0.2368809149793528,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691998.477853,37,1.2396722407228424
0.0714223123461059,0.0912335101586399,-0.4516654206319899,-0.195051685137129,-0.378584252042757,-0.2490924199843282,-0.2369965187262153,0.5821691570305325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691961.645251,38,-1.6400487474075525
-0.3217580766382722,-0.1845816864286904,-0.4767545214457448,-0.2477527305737651,-0.429504096483598,-0.2478730989927676,-0.2362477607323563,-0.0816172546723065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691998.476417,39,1.2396722407228424
