attack_type,n_benign,n_attack,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,benign_fpr_mean,benign_fpr_std,attack_recall_mean,attack_recall_std
apache_bench,6821,1487,0.19128407940305026,0.019057783712306885,0.5022452813204838,0.06455174697041562,0.03998159484717776,0.0003537493987324974,0.0623075795337927,0.002543520242324797,0.026227303295225286,0.0
portscan,6821,694,0.9867381423940019,0.0019322806562859477,0.9978247095587297,0.0004958795675313137,0.7545644562685793,0.002345733114244189,0.0623075795337927,0.002543520242324797,0.9769452449567723,0.019966003545462553
slowloris,6821,929,1.0,0.0,1.0,7.850462293418876e-17,0.8138726361702503,0.0061583048400886,0.0623075795337927,0.002543520242324797,1.0,0.0
