src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,50150,80,6,2026-07-06 17:28:04,8698.0,634628.6502644287,1609.565417337319,919.7516670498966,689.8137502874224,8,6,1399,4121,548,66,174.875,187.00497152482336,1514,66,686.8333333333334,634.7136931106987,1514,66,394.2857142857143,506.7803734743241,256826.34693877544,160,120,20,2,669.0769230769231,3419.0,13.0,1104.3558833816949,8698.0,3419.0,190.0,1242.5714285714287,1265.1991212163132,8342.0,3993.0,28.0,1668.4,1754.6970792703794,2,2,0,0,2,2,0,4,13,0,2,0.75,394.2857142857143,65535,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.875,686.8333333333334,0,8,6,1399,4121
192.168.10.3,192.168.10.1,50152,80,6,2026-07-06 17:28:04,451147.0,45949.54637845314,70.93031761266283,35.46515880633142,35.46515880633142,16,16,3219,17511,548,66,201.1875,199.79058372143066,1514,66,1094.4375,566.56232763373,1514,66,647.8125,616.3833748924042,379928.46484375,320,320,20,5,14553.129032258064,417790.0,4.0,73719.69363646541,451147.0,417790.0,135.0,30076.466666666667,103753.00370261844,450146.0,418485.0,4.0,30009.733333333334,104003.41058796529,5,7,0,0,0,2,0,12,31,0,2,1.0,647.8125,65535,501,0,0,0,0,0,0,0,0,0,0,6160.5,5.0,0,186681818.1818181818181818182,201.1875,1094.4375,0,16,16,3219,17511
192.168.10.3,192.168.10.1,50153,80,6,2026-07-06 17:28:05,95791.0,1209195.0183211367,1388.4394149763548,595.0454635612949,793.3939514150599,57,76,5935,109895,551,66,104.12280701754386,122.60463775542178,1514,66,1445.9868421052631,268.44677476084786,1514,66,870.9022556390977,698.9882146936574,488584.5242806264,1140,1520,20,5,725.689393939394,62774.0,0.0,5507.108573048297,95791.0,62774.0,0.0,1710.5535714285713,8356.885559054288,93073.0,65346.0,3.0,1240.9733333333334,7595.034704284693,5,16,0,0,0,2,0,21,132,0,2,1.3333333333333333,870.9022556390977,65535,501,0,0,0,0,0,0,0,0,0,0,16299.5,11.333333333333334,0,32350975.85180284485610320873,104.12280701754386,1445.9868421052631,0,57,76,5935,109895
192.168.10.3,192.168.10.1,50154,80,6,2026-07-06 17:28:05,98000.0,372061.2244897959,510.204081632653,244.89795918367346,265.3061224489796,24,26,3762,32700,501,66,156.75,175.69060162683718,1514,66,1257.6923076923076,488.45571165513127,1514,66,729.24,664.3915881466291,441416.1824000001,480,520,20,5,2000.0,65147.0,0.0,9497.59329987318,98000.0,65147.0,0.0,4260.869565217391,13513.927715040309,94564.0,66975.0,4.0,3782.56,13587.207663328034,5,10,0,0,0,2,0,15,49,0,2,1.0833333333333333,729.24,65535,501,0,0,0,0,0,0,0,0,0,0,6195.2,4.8,0,213627586.2068965517241379310,156.75,1257.6923076923076,0,24,26,3762,32700
192.168.10.3,192.168.10.1,50155,80,6,2026-07-06 17:28:05,97889.0,379348.037062387,469.9200114415307,214.5287008754814,255.3913105660493,21,25,3132,34002,501,66,149.14285714285714,169.96842443854814,1514,66,1360.08,391.68282270224717,1514,66,807.2608695652174,678.5180602121261,460386.7580340264,420,500,20,4,2175.311111111111,66727.0,3.0,10095.502500997873,97889.0,66727.0,26.0,4894.45,14699.6511709462,94038.0,68073.0,3.0,3918.25,14058.649841082417,4,8,0,0,0,2,0,12,45,0,2,1.1904761904761905,807.2608695652174,65535,501,0,0,0,0,0,0,0,0,0,0,8086.0,5.75,0,2.488E+8,149.14285714285714,1360.08,0,21,25,3132,34002
192.168.10.3,192.168.10.1,50156,80,6,2026-07-06 17:28:05,7822331.0,14196.663373104513,16.23556967865461,6.77547396038342,9.460095718271191,53,74,6059,104992,888,66,114.32075471698113,156.81027757818484,1514,66,1418.8108108108108,327.7988290332331,1514,66,874.4173228346457,697.6125251817592,486663.2352904706,1060,1480,20,5,62081.99206349206,5181647.0,0.0,510021.4652082154,7822331.0,5181647.0,0.0,150429.4423076923,785496.8735092853,7821884.0,5182861.0,4.0,107149.09589041096,666698.8937401656,5,14,0,0,0,2,0,19,126,0,2,1.3962264150943395,874.4173228346457,65535,495,0,0,0,0,0,0,0,0,0,0,19203.0,13.6,0,34047872.34042553191489361702,114.32075471698113,1418.8108108108108,0,53,74,6059,104992
192.168.10.3,192.168.10.1,50157,80,6,2026-07-06 17:28:05,96274.0,237073.35313791886,332.3846521386875,166.19232606934375,166.19232606934375,16,16,2794,20030,548,66,174.625,187.3592388301148,1514,66,1251.875,474.8324540035148,1514,66,713.25,648.3838080180597,420401.5625,320,320,20,4,3105.6129032258063,58264.0,0.0,10832.126427757861,96274.0,58264.0,0.0,6418.266666666666,14877.023431975753,92551.0,61868.0,4.0,6170.066666666667,16150.272866494308,4,6,0,0,0,2,0,10,31,0,2,1.0,713.25,65535,501,0,0,0,0,0,0,0,0,0,0,7600.0,5.5,0,266666666.6666666666666666667,174.625,1251.875,0,16,16,2794,20030
