src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,49203,80,6,2026-07-06 17:03:20,66840552.0,570.2077385596696,0.8527757221394581,0.43386834986042605,0.418907372279032,29,28,4453,33660,538,60,153.55172413793105,171.48209642286002,1514,66,1202.142857142857,530.743461993626,1514,60,668.6491228070175,654.3207135521855,428135.59618344106,580,560,20,7,1193581.2857142857,45223854.0,4.0,6271453.729722089,66840552.0,45223854.0,115.0,2387162.5714285714,8707072.239956208,66839923.0,45227069.0,4.0,2475552.703703704,8855180.701518297,6,10,0,0,2,2,0,16,56,0,2,0.9655172413793104,668.6491228070175,65535,501,45222770.0,2586.0,22612678.0,22610092.0,45221268.0,9417302.0,27319285.0,17901983.0,0,0,7009.5,5.25,0,214030534.3511450381679389313,153.55172413793105,1202.142857142857,0,29,28,4453,33660
192.168.10.3,192.168.10.1,49204,80,6,2026-07-06 17:03:20,66836597.0,1651.7447768922168,1.974965900792346,0.8528261844330585,1.1221397163592874,57,75,5872,104525,541,60,103.01754385964912,119.42912325595745,1514,66,1393.6666666666667,367.91257415617395,1514,60,836.3409090909091,701.2617614153904,491768.0580234159,1140,1500,20,6,510203.0305343511,45216913.0,0.0,4141988.955782289,66836597.0,45216913.0,0.0,1193510.6607142857,6270364.735523375,66835978.0,45217488.0,4.0,903188.8918918918,5478808.178513607,5,16,0,0,2,2,0,21,131,0,2,1.3157894736842106,836.3409090909091,65535,501,45215167.0,1800.0,22608483.5,22606683.5,45215113.0,9416019.0,27315566.0,17899547.0,0,0,15355.5,10.666666666666666,0,33069992.82124910265613783202,103.01754385964912,1393.6666666666667,0,57,75,5872,104525
192.168.10.3,192.168.10.1,49205,80,6,2026-07-06 17:03:20,66836529.0,612.5093659486715,0.8827508083192053,0.43389446510605,0.4488563432131552,29,30,4039,36899,491,60,139.27586206896552,160.01204621715723,1514,66,1229.9666666666667,530.5031249253444,1514,60,693.8644067796611,673.0549240344513,453002.930767021,580,600,20,6,1152353.948275862,45221657.0,0.0,6165888.559475871,66836529.0,45221657.0,0.0,2387018.8928571427,8706599.664177934,66835868.0,45224887.0,4.0,2304685.103448276,8566970.949177243,5,10,0,0,2,2,0,15,58,0,2,1.0344827586206897,693.8644067796611,65535,501,45219236.0,2579.0,22610907.5,22608328.5,45219078.0,9413427.0,27316252.5,17902825.5,0,0,6982.2,5.2,0,212871951.2195121951219512195,139.27586206896552,1229.9666666666667,0,29,30,4039,36899
192.168.10.3,192.168.10.1,49206,80,6,2026-07-06 17:03:20,66834030.0,125.68447540871021,0.2693238758758076,0.1346619379379038,0.1346619379379038,9,9,1025,7375,491,60,113.88888888888889,133.40201934540607,1514,66,819.4444444444445,686.3862066587279,1514,60,466.6666666666667,607.3822702567323,368913.22222222225,180,180,20,2,3931413.529411765,45225231.0,5.0,10899932.454447225,66834030.0,45225231.0,225.0,8354253.75,14680561.953060027,66833401.0,45227571.0,5.0,8354175.125,14681718.548300676,1,2,0,0,2,2,0,3,17,0,2,1.0,466.6666666666667,65535,507,45223110.0,2239.0,22612674.5,22610435.5,45222992.0,9415180.0,27319086.0,17903906.0,0,0,6773.0,5.0,0,225766666.6666666666666666667,113.88888888888889,819.4444444444445,0,9,9,1025,7375
192.168.10.3,192.168.10.1,49207,80,6,2026-07-06 17:03:20,66833824.00000001,136.44288855894283,0.29924967333905655,0.14962483666952828,0.14962483666952828,10,10,1091,8028,491,60,109.1,127.36910928478693,1514,66,802.8,711.9860672794097,1514,60,455.95,617.9631441275443,381878.44750000007,200,200,20,2,3517569.6842105263,45225230.0,4.0,10380636.909480678,66833824.0,45225230.0,155.0,7425980.444444444,14087751.939948795,66833178.0,45227319.0,4.0,7425908.666666667,14088779.048859606,1,2,0,0,2,2,0,3,19,0,2,1.0,455.95,65535,507,45222502.0,2007.0,22612254.5,22610247.5,45223223.0,9413873.0,27318548.0,17904675.0,0,0,7360.0,6.0,0,223030303.0303030303030303030,109.1,802.8,0,10,10,1091,8028
192.168.10.3,192.168.10.1,49226,80,6,2026-07-06 17:04:17,9420510.0,44.15896803888537,0.636908192868539,0.4246054619123593,0.21230273095617966,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,1884102.0,9416601.0,35.0,3766249.681511092,9420510.0,9416601.0,668.0,3140170.0,4438107.046057887,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
192.168.10.3,192.168.10.1,49232,80,6,2026-07-06 17:04:42,63308010.0,1810.5133931709431,2.1956147413257816,0.9951347388742751,1.2004800024515065,63,76,6770,107850,597,66,107.46031746031746,128.29292194864627,1514,66,1419.078947368421,316.9099890122337,1514,66,824.6043165467626,699.0681013614337,488696.21034107974,1260,1520,20,6,458753.6956521739,30741077.0,0.0,3436285.901290557,63308010.0,30741077.0,0.0,1021096.9354838709,5070330.46592742,63307305.0,30741926.0,4.0,844097.4,4626432.731002287,6,16,0,0,2,2,0,22,138,0,2,1.2063492063492063,824.6043165467626,65535,501,30739315.0,3736.0,12469775.333333334,13201752.818106145,30737341.0,6665794.0,21089510.333333332,10391235.30253923,0,0,19071.2,13.4,0,25975483.51947698174884227731,107.46031746031746,1419.078947368421,0,63,76,6770,107850
192.168.10.3,192.168.10.1,49233,80,6,2026-07-06 17:04:42,63300159.0,963.0149586196142,1.2480221416189492,0.6003144478673427,0.6477076937516065,38,41,6397,54562,597,66,168.3421052631579,184.7106237955367,1514,66,1330.780487804878,399.49404050594046,1514,66,771.632911392405,660.7327956680148,436567.8272712706,760,820,20,9,811540.5,23803140.0,3.0,3519896.8342384174,63300159.0,23803140.0,134.0,1710815.1081081082,4957850.25252397,63299346.0,23805011.0,3.0,1582483.65,4790123.118549019,9,14,0,0,2,2,0,23,78,0,2,1.0789473684210527,771.632911392405,65535,501,23799040.0,6683267.0,11714179.25,7060872.258605497,23803140.0,6683412.0,12652368.8,6589399.28390045,0,0,13573.333333333334,9.666666666666666,0,33322422.25859247135842880524,168.3421052631579,1330.780487804878,0,38,41,6397,54562
192.168.10.3,192.168.10.1,49235,80,6,2026-07-06 17:05:13,32557868.999999996,473.4032193568935,0.829292605114911,0.43000357302254644,0.39928903209236455,14,13,1783,13630,491,66,127.35714285714286,147.8771725563662,1514,66,1048.4615384615386,634.135342916711,1514,66,570.8518518518518,645.5797109864214,416773.16323731147,280,260,20,2,1252225.7307692308,25866137.0,0.0,5087573.102055783,32557869.0,25866137.0,0.0,2504451.4615384615,6973568.788226504,32557164.0,25868234.0,4.0,2713097.0,7220053.535619305,2,4,0,0,2,2,0,6,26,0,2,0.9285714285714286,570.8518518518518,65535,503,6682884.0,2271.0,3342577.5,3340306.5,25864625.0,6682125.0,16273375.0,9591250.0,0,0,6382.0,5.0,0,184985507.2463768115942028986,127.35714285714286,1048.4615384615386,0,14,13,1783,13630
192.168.10.3,192.168.10.1,49236,80,6,2026-07-06 17:05:13,32556948.0,810.2110799820672,1.2286163924210587,0.6143081962105293,0.6143081962105293,20,20,2604,23774,491,66,130.2,151.16963980905692,1514,66,1188.7,554.3939123042388,1514,66,659.45,667.2390857106618,445207.99749999994,400,400,20,3,834793.5384615385,25867155.0,0.0,4195707.996097232,32556948.0,25867155.0,0.0,1713523.5789473683,5884618.18063894,32556290.0,25868539.0,4.0,1713488.9473684211,5885138.710106916,3,6,0,0,2,2,0,9,39,0,2,1.0,659.45,65535,501,6679028.0,2662.0,3340845.0,3338183.0,25866118.0,6677403.0,16271760.5,9594357.5,0,0,7482.0,5.666666666666667,0,144812903.2258064516129032258,130.2,1188.7,0,20,20,2604,23774
