src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,52245,80,6,2026-07-08 14:29:53,92026.0,89268.2502770956,173.86390802599266,86.93195401299633,86.93195401299633,8,8,978,7237,504,66,122.25,144.34139219226063,1514,66,904.625,669.5918416281668,1514,66,513.4375,622.5925602621268,387621.49609375,160,160,20,1,6135.066666666667,80281.0,4.0,19904.870022071373,92026.0,80281.0,142.0,13146.57142857143,27618.165346417212,91512.0,83447.0,4.0,13073.142857142857,28839.532324465275,1,2,0,0,2,2,0,3,15,0,2,1.0,513.4375,65535,506,0,0,0,0,0,0,0,0,0,0,6701.0,5.0,0,176342105.2631578947368421053,122.25,904.625,0,8,8,978,7237
192.168.10.3,192.168.10.1,52246,80,6,2026-07-08 14:29:53,91849.0,111171.5968600638,206.86126141819724,108.87434811484066,97.9869133033566,10,9,1110,9101,504,66,111.0,131.04884585527643,1514,66,1011.2222222222222,668.9676587063547,1514,66,537.421052631579,650.4304093840659,423059.7174515235,200,180,20,1,5102.722222222223,85666.0,3.0,19552.15535662261,91849.0,85666.0,42.0,10205.444444444445,26702.235362568892,91340.0,87691.0,3.0,11417.5,28846.185792059234,1,2,0,0,2,2,0,3,18,0,2,0.9,537.421052631579,65535,506,0,0,0,0,0,0,0,0,0,0,8499.0,6.0,0,157388888.8888888888888888889,111.0,1011.2222222222222,0,10,9,1110,9101
192.168.10.3,192.168.10.1,52253,80,6,2026-07-08 14:30:13,48859780.0,216.82455385595267,0.4298013621837839,0.24560077839073363,0.18420058379305024,12,9,2550,8044,556,66,212.5,207.31517873357305,1514,66,893.7777777777778,606.2644779994541,1514,66,504.4761904761905,543.8297719522884,295750.82086167805,240,180,20,4,2442989.0,34524531.0,17.0,7992525.336193705,48859780.0,34524531.0,552.0,4441798.181818182,10357025.937706046,48859346.0,34525373.0,17.0,6107418.25,11718844.529164722,4,4,0,0,2,2,0,8,20,0,2,0.75,504.4761904761905,65535,501,14314966.0,4705.0,7159835.5,7155130.5,34520634.0,14314158.0,24417396.0,10103238.0,0,0,0,0,0,0,212.5,893.7777777777778,0,12,9,2550,8044
192.168.10.1,192.168.10.3,80,52265,6,2026-07-08 14:33:44,4016552.0,65.72801746373507,0.9958790524808343,0.49793952624041715,0.49793952624041715,2,2,132,132,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,40,40,20,0,1338850.6666666667,4015711.0,49.0,1892826.1182937245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1.0,66.0,487,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,2,2,132,132
192.168.10.3,192.168.10.1,52262,80,6,2026-07-08 14:33:44,4015748.9999999995,49.305870461525366,0.7470586433564449,0.49803909557096326,0.24901954778548163,2,1,132,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,40,20,20,0,2007874.5,4015710.0,39.0,2007835.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0.5,66.0,2048,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,2,1,132,66
192.168.10.3,192.168.10.1,52266,80,6,2026-07-08 14:33:48,65713331.0,799.8985776569446,1.0347976425057497,0.5021812088630845,0.5326164336426653,33,35,5686,46878,554,66,172.3030303030303,188.3659373518833,1514,66,1339.3714285714286,380.00639736827634,1514,66,773.0,657.0865284590401,431762.70588235295,660,700,20,8,980795.9850746269,37742582.0,3.0,4980362.373700039,65713331.0,37742582.0,31.0,2053541.59375,7051983.195787392,65712411.0,37744336.0,3.0,1932717.9705882352,6859115.805542653,8,14,0,0,2,0,0,22,68,0,0,1.0606060606060606,773.0,2048,464,37739920.0,2364.0,14767738.0,14230233.724015165,37741301.0,6609273.0,16419326.5,12725099.715475563,0,0,6800.333333333333,5.166666666666667,0,38168381.66510757717492984097,172.3030303030303,1339.3714285714286,0,33,35,5686,46878
192.168.10.3,192.168.10.1,52263,80,6,2026-07-08 14:33:48,65705680.0,2164.211678503289,2.43510150111832,1.034918137975286,1.4001833631430343,68,92,8002,134199,557,66,117.67647058823529,141.8096737321324,1514,66,1458.6847826086957,219.81399890875258,1514,66,888.75625,689.7753778121813,475790.07183593744,1360,1840,20,8,413243.27044025157,37746201.0,0.0,3269078.8369317595,65705680.0,37746201.0,0.0,980681.7910447761,4980453.472859095,65703875.0,37747398.0,3.0,722020.6043956043,4295632.746293921,8,23,0,0,2,0,0,31,160,0,0,1.3529411764705883,888.75625,2048,501,37743362.0,1249.0,14764458.75,14234080.61248784,37743833.0,6609202.0,16416399.0,12728715.488270743,0,0,13808.444444444445,9.777777777777779,0,30237469.58637469586374695864,117.67647058823529,1458.6847826086957,0,68,92,8002,134199
192.168.10.3,192.168.10.1,52261,80,6,2026-07-08 14:33:48,65705454.0,2245.6887673282035,2.5416459339889803,1.0805800078635786,1.461065926125402,71,96,8638,138916,557,66,121.66197183098592,146.36140333040083,1514,66,1447.0416666666667,251.33451798460862,1514,66,883.556886227545,689.0111338522336,474736.3425723405,1420,1920,20,9,395815.9879518072,37741580.0,0.0,3200016.8462760933,65705454.0,37741580.0,0.0,938649.3428571429,4875874.709906609,65703695.0,37743643.0,3.0,691617.8421052631,4206151.372843268,9,24,0,0,2,0,0,33,167,0,0,1.352112676056338,883.556886227545,2048,501,37740183.0,3151.0,14763904.0,14230934.683973415,37740219.0,6610429.0,16415373.0,12725939.517119965,0,0,11702.636363636364,8.363636363636363,0,40724137.93103448275862068966,121.66197183098592,1447.0416666666667,0,71,96,8638,138916
192.168.10.3,192.168.10.1,52264,80,6,2026-07-08 14:33:48,65702800.0,527.5726453058318,0.7153424207187518,0.33484113310239444,0.3805012876163573,22,25,3207,31456,507,60,145.77272727272728,169.93606600402882,1514,66,1258.24,502.7169605255029,1514,60,737.5106382978723,675.3374214905836,456080.63286555005,440,500,20,5,1428321.7391304348,45280470.0,3.0,6749321.924655892,65702800.0,45280470.0,34.0,3128704.761904762,9719235.904861907,65702012.0,45281402.0,3.0,2737583.8333333335,9150592.268902259,4,8,0,0,2,0,0,12,47,0,0,1.1363636363636365,737.5106382978723,2048,501,45278169.0,2756.0,17343717.666666668,19943792.234986674,45279318.0,6608836.0,19545592.666666668,18196581.177422997,0,0,7451.5,5.75,0,52567901.23456790123456790123,145.77272727272728,1258.24,0,22,25,3207,31456
192.168.10.3,192.168.10.1,52268,80,6,2026-07-08 14:33:48,65693308.0,535.914556167578,0.7763347828366323,0.3957785167402439,0.3805562660963884,26,25,4794,30412,556,66,184.3846153846154,195.10550931051029,1514,66,1216.48,503.0235875185179,1514,66,690.3137254901961,640.0349711706501,409644.7643214149,520,500,20,7,1313866.16,28795446.0,3.0,4742455.464628172,65693308.0,28795446.0,149.0,2627732.32,6444321.467796576,65692639.0,28798113.0,3.0,2737193.2916666665,6555258.938798791,7,10,0,0,2,2,0,17,50,0,2,0.9615384615384616,690.3137254901961,65535,501,28791111.0,6746922.0,14762271.5,8588944.954903964,28793752.0,6609657.0,13132162.6,8346694.280583364,0,0,7087.666666666667,5.333333333333333,0,262506172.8395061728395061728,184.3846153846154,1216.48,0,26,25,4794,30412
192.168.10.3,192.168.10.1,52269,80,6,2026-07-08 14:34:47,6614368.0,62.893386034765534,0.9071161447321952,0.6047440964881301,0.30237204824406505,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,1322873.6,6610980.0,34.0,2644053.3712178054,6614368.0,6610980.0,711.0,2204789.3333333335,3115647.402981102,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
