src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,49164,80,6,2026-07-06 17:00:23,125567285.0,620.655292499157,0.836205067267322,0.4220844625254102,0.41412060474191187,53,52,9079,68855,597,66,171.30188679245282,185.14813904726785,1514,66,1324.1346153846155,411.8205373164642,1514,66,742.2285714285714,658.4218398440878,433519.31918367354,1060,1040,20,13,1207377.7403846155,42913269.0,1.0,5684879.861465498,125567285.0,42913269.0,1.0,2414755.480769231,7856220.218355833,116292265.0,42914904.0,3.0,2280240.4901960786,7873957.403461005,13,20,0,0,0,2,0,33,104,0,2,0.9811320754716981,742.2285714285714,65535,501,42911093.0,2431.0,20803258.8,14917802.251515139,30685248.0,9102586.0,18880953.166666668,8881792.788061962,0,0,7252.0,5.5,0,238748971.1934156378600823045,171.30188679245282,1324.1346153846155,0,53,52,9079,68855
192.168.10.3,192.168.10.1,49165,80,6,2026-07-06 17:00:23,107170342.0,1787.2015375298513,2.0901304952446638,0.9144320916695404,1.1756984035751235,98,126,11571,179964,541,66,118.07142857142857,139.24279558544126,1514,66,1428.2857142857142,293.07859223165684,1514,66,855.0669642857143,692.2847138136665,479258.1249800701,1960,2520,20,12,480584.4932735426,42909450.0,0.0,3650029.8641116647,107170342.0,42909450.0,0.0,1104848.8865979381,5471635.871579995,107169128.0,42911960.0,3.0,857353.024,4842402.434854912,12,33,0,0,0,2,0,45,223,0,2,1.2857142857142858,855.0669642857143,65535,501,42906879.0,2657.0,19506944.6,14336031.460289761,42907343.0,9541670.0,21417441.6,12068046.86975881,0,0,13681.5,9.666666666666666,0,26914426.22950819672131147541,118.07142857142857,1428.2857142857142,0,98,126,11571,179964
192.168.10.3,192.168.10.1,49166,80,6,2026-07-06 17:00:23,107172267.0,492.48748279253994,0.6344925035503821,0.298584707553121,0.3359077959972611,32,36,5093,47688,491,66,159.15625,175.15512934521072,1514,66,1324.6666666666667,398.4385495628877,1514,66,776.1911764705883,660.992975342066,436911.713451557,640,720,20,7,1599586.0746268656,42912623.0,0.0,6881064.602826958,107172267.0,42912623.0,0.0,3457169.9032258065,9793521.382228503,107169496.0,42914680.0,3.0,3061985.6,9283060.278473735,7,14,0,0,0,2,0,21,67,0,2,1.125,776.1911764705883,65535,501,42910897.0,1939.0,20215727.5,15951389.982215052,42910979.0,12227862.0,26786674.5,10878148.508171704,0,0,6472.0,4.857142857142857,0,201351111.1111111111111111111,159.15625,1324.6666666666667,0,32,36,5093,47688
192.168.10.3,192.168.10.1,49167,80,6,2026-07-06 17:00:23,107169316.0,627.6236754184379,0.8304615847319582,0.4198963068869452,0.41056527784501307,45,44,8199,59063,597,66,182.2,193.8803296423395,1514,66,1342.340909090909,356.27797773277456,1514,66,755.7528089887641,646.6831584600993,418199.1074359299,900,880,20,12,1217833.1363636365,31078939.0,0.0,4950596.000271752,107169316.0,31078939.0,0.0,2435666.272727273,6786056.813424418,107166969.0,31080388.0,3.0,2492255.093023256,6854979.117532788,12,18,0,0,0,2,0,30,88,0,2,0.9777777777777777,755.7528089887641,65535,501,31076088.0,2935.0,14361576.8,10019432.267457142,31073993.0,9533273.0,16270755.4,7756989.527298503,0,0,7500.666666666667,5.5,0,215330143.5406698564593301435,182.2,1342.340909090909,0,45,44,8199,59063
192.168.10.3,192.168.10.1,49168,80,6,2026-07-06 17:00:23,107169569.0,847.3767399400477,1.0544037925542091,0.4852123647152113,0.5691914278389979,52,61,6851,83962,541,66,131.75,153.920793192223,1514,66,1376.4262295081967,380.4256657756747,1514,66,803.6548672566372,688.3860664326455,473875.3764586107,1040,1220,20,8,956871.1517857143,31070994.0,3.0,4729337.230051298,107169569.0,31070994.0,146.0,2101364.098039216,6834755.210128651,107167058.0,31072971.0,3.0,1786117.6333333333,6346523.669086428,8,18,0,0,0,2,0,26,112,0,2,1.1730769230769231,803.6548672566372,65535,501,31069712.0,2767.0,17256449.5,12097745.821097467,26282451.0,11825478.0,19060990.2,6254147.210003788,0,0,12679.5,9.333333333333334,0,28429372.19730941704035874439,131.75,1376.4262295081967,0,52,61,6851,83962
192.168.10.3,192.168.10.1,49174,80,6,2026-07-06 17:00:35,113323982.0,611.1680756152745,0.7941831765142174,0.3882673307402841,0.40591584577393336,44,46,7161,62099,541,66,162.75,178.8225536161985,1514,66,1349.9782608695652,385.38205149483383,1514,66,769.5555555555555,666.1434131728545,443747.04691358027,880,920,20,10,1273303.168539326,42911590.0,0.0,5709009.405445004,113323916.0,42911590.0,0.0,2635439.906976744,7991849.895724364,113323944.0,42914645.0,3.0,2518309.8666666667,7831939.296348791,10,16,0,0,0,2,0,26,89,0,2,1.0454545454545454,769.5555555555555,65535,501,42908822.0,3045.0,18979866.6,14658903.025995344,42908545.0,9112421.0,20801606.6,12610374.772606477,0,0,12233.5,9.0,0,31029803.42422320862396956246,162.75,1349.9782608695652,0,44,46,7161,62099
192.168.10.1,192.168.10.3,80,49174,6,2026-07-06 17:02:28,41860779.0,615.1103876972762,0.8361048417183062,0.4061080659774631,0.4299967757408432,17,18,23292,2457,1514,66,1370.1176470588234,347.99778267598896,491,66,136.5,157.6438496527325,1514,66,735.6857142857143,672.11945245421,451744.558367347,340,360,20,16,1231199.3823529412,35263528.0,3.0,6027687.1059938995,41859998.0,35265701.0,3.0,2616249.875,8578857.454234194,41860130.0,35263528.0,24.0,2462360.588235294,8344729.348082502,7,3,0,0,2,0,0,10,35,0,0,1.0588235294117647,735.6857142857143,501,2048,35260254.0,1795.0,17631024.5,17629229.5,35261733.0,6580413.0,20921073.0,14340660.0,6954.666666666667,5.0,0,0,285808219.1780821917808219178,0,1370.1176470588234,136.5,0,17,18,23292,2457
192.168.10.1,192.168.10.3,80,49164,6,2026-07-06 17:02:28,41860710.0,413.0125838763843,0.5494412302132478,0.2866649896764771,0.2627762405367707,12,11,16138,1151,1514,66,1344.8333333333333,401.9970632839112,491,66,104.63636363636364,122.17890959741467,1514,66,751.695652173913,689.3826749997362,475248.4725897919,240,220,20,11,1902759.5454545454,41855386.0,3.0,8718377.860905224,41859886.0,41856900.0,3.0,3805444.1818181816,12032926.896179363,41859986.0,41855386.0,135.0,4185998.6,12556462.472014004,4,1,0,0,2,0,0,5,23,0,0,0.9166666666666666,751.695652173913,501,2048,0,0,0,0,0,0,0,0,7673.0,5.5,0,0,284185185.1851851851851851852,0,1344.8333333333333,104.63636363636364,0,12,11,16138,1151
192.168.10.3,192.168.10.1,49168,80,6,2026-07-06 17:02:28,41860390.0,542.5415291161884,0.7405568844437426,0.3583339763437464,0.3822229080999962,15,16,2262,20449,491,66,150.8,169.6011792411833,1514,66,1278.0625,457.3758668685417,1514,66,732.6129032258065,662.7506064011709,439238.36628511973,300,320,20,3,1395346.3333333333,35266826.0,3.0,6399752.498690779,41860390.0,35266826.0,139.0,2990027.8571428573,9110241.377706857,41859596.0,35268588.0,3.0,2790639.7333333334,8833502.769045535,3,6,0,0,2,0,0,9,31,0,0,1.0666666666666667,732.6129032258065,2048,501,35264342.0,1386.0,17632864.0,17631478.0,35265440.0,6582778.0,20924109.0,14341331.0,0,0,6464.333333333333,5.0,0,251857142.8571428571428571429,150.8,1278.0625,0,15,16,2262,20449
192.168.10.3,192.168.10.1,49166,80,6,2026-07-06 17:02:28,41858190.0,181.87599607149758,0.3105724351674069,0.16723131124398832,0.14334112392341858,7,6,887,6726,491,66,126.71428571428571,148.7190200975501,1514,66,1121.0,577.0774067084357,1514,66,585.6153846153846,641.3257348842725,411298.6982248521,140,120,20,1,3488182.5,41855954.0,4.0,11568318.375802629,41858190.0,41855954.0,154.0,6976365.0,15598626.408504136,41857312.0,41857277.0,4.0,8371462.4,16742907.300000686,1,2,0,0,2,0,0,3,13,0,0,0.8571428571428571,585.6153846153846,2048,501,0,0,0,0,0,0,0,0,0,0,6330.0,5.0,0,180857142.8571428571428571429,126.71428571428571,1121.0,0,7,6,887,6726
