src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,49316,80,6,2026-07-06 17:09:47,25821.0,863986.6775105534,1355.485844854963,697.1070059254096,658.3788389295535,18,17,2923,19386,548,66,162.38888888888889,179.5999068574644,1514,66,1140.3529411764705,579.0247318883783,1514,66,637.4,646.7939040264018,418342.35428571433,360,340,20,4,759.4411764705883,9900.0,0.0,1799.440880338643,25821.0,9900.0,0.0,1518.8823529411766,2374.5449813621362,25373.0,12874.0,3.0,1585.8125,3190.6377344261055,4,6,0,0,2,2,0,10,34,0,2,0.9444444444444444,637.4,65535,501,0,0,0,0,0,0,0,0,0,0,7245.0,5.5,0,198493150.6849315068493150685,162.38888888888889,1140.3529411764705,0,18,17,2923,19386
192.168.10.3,192.168.10.1,49317,80,6,2026-07-06 17:09:47,18606.0,5228474.685585295,6019.563581640331,2472.320756745136,3547.242824895195,46,66,3902,93379,495,66,84.82608695652173,87.04154538965014,1514,66,1414.8333333333333,349.4226226103845,1514,66,868.5803571428571,709.358370017693,503189.2971141582,920,1320,20,2,167.6216216216216,4298.0,0.0,462.2781825817265,18606.0,4298.0,0.0,413.46666666666664,666.1233652843727,18119.0,4969.0,3.0,278.75384615384615,798.0783850218306,2,12,0,0,2,2,0,14,111,0,2,1.434782608695652,868.5803571428571,65535,503,0,0,0,0,0,0,0,0,0,0,17376.0,12.0,0,3.4752E+7,84.82608695652173,1414.8333333333333,0,46,66,3902,93379
192.168.10.3,192.168.10.1,49318,80,6,2026-07-06 17:09:47,18448.0,803718.5602775369,1355.1604509973981,704.683434518647,650.4770164787511,13,12,1734,13093,498,66,133.3846153846154,155.50490393530677,1514,66,1091.0833333333333,609.04480655276,1514,66,593.08,647.7294447529771,419553.43360000005,260,240,20,2,768.6666666666666,11412.0,3.0,2301.2468842395474,18448.0,11412.0,118.0,1537.3333333333333,3083.5067789053996,18004.0,14760.0,3.0,1636.7272727272727,4209.739596587226,2,4,0,0,2,2,0,6,24,0,2,0.9230769230769231,593.08,65535,503,0,0,0,0,0,0,0,0,0,0,6146.5,4.5,0,250877551.0204081632653061224,133.3846153846154,1091.0833333333333,0,13,12,1734,13093
192.168.10.3,192.168.10.1,49319,80,6,2026-07-06 17:09:47,16441.0,25302.597165622527,364.94130527340184,243.29420351560123,121.64710175780061,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,3288.2,12615.0,54.0,4814.263532462675,16441.0,12615.0,515.0,5480.333333333333,5172.4916841133945,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
192.168.10.3,192.168.10.1,49320,80,6,2026-07-06 17:09:47,16046.000000000002,25925.46429016577,373.9249657235448,249.2833104823632,124.6416552411816,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,3209.2,12567.0,10.0,4797.909686519744,16046.0,12567.0,563.0,5348.666666666667,5193.740099602811,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
192.168.10.3,192.168.10.1,49324,80,6,2026-07-06 17:09:48,62072488.0,650.01422208177,0.9505016135328747,0.4994161020257477,0.45108551150712695,31,28,5520,34828,551,66,178.06451612903226,190.0807868120512,1514,66,1243.857142857143,462.57877431739087,1514,66,683.8644067796611,635.4349760070835,403777.6087331227,620,560,20,8,1070215.3103448276,25735713.0,0.0,4813741.223197072,62072488.0,25735713.0,0.0,2069082.9333333333,6537022.433325436,62071945.0,25736772.0,3.0,2298960.925925926,6852713.381118255,8,12,0,0,2,2,0,20,58,0,2,0.9032258064516129,683.8644067796611,65535,501,25734475.0,5236.0,16853297.666666668,11919224.50959833,25730477.0,11482676.0,20678250.333333332,6512831.219935732,0,0,6349.0,4.75,0,222771929.8245614035087719298,178.06451612903226,1243.857142857143,0,31,28,5520,34828
192.168.10.3,192.168.10.1,49332,80,6,2026-07-06 17:10:14,36320502.0,3374.2099709965464,3.937170251666676,1.6794922052564143,2.2576780464102617,61,82,5772,116781,501,66,94.62295081967213,107.2674249568173,1514,66,1424.158536585366,327.8030145217791,1514,66,857.013986013986,706.3367823878647,498911.65015404165,1220,1640,20,4,255778.18309859154,24822067.0,3.0,2280754.581326721,36320502.0,24822067.0,24.0,605341.7,3478421.9745546607,36319924.0,24823407.0,3.0,448394.1234567901,3005721.754660118,4,16,0,0,2,2,0,20,142,0,2,1.3442622950819672,857.013986013986,65535,501,0,0,0,0,24822067.0,11479692.0,18150879.5,6671187.5,0,0,15908.714285714286,11.285714285714286,0,29609412.39032172294602499335,94.62295081967213,1424.158536585366,0,61,82,5772,116781
192.168.10.3,192.168.10.1,49333,80,6,2026-07-06 17:10:14,36319916.0,690.7229631257958,1.07379102969291,0.5506620665091847,0.5231289631837255,20,19,2634,22453,501,66,131.7,154.7398138812374,1514,66,1181.7368421052631,564.5526260589244,1514,66,643.2564102564103,665.5944602652818,443015.9855358318,400,380,20,3,955787.2631578947,24826438.0,3.0,4333268.873982335,36319916.0,24826438.0,134.0,1911574.5263157894,5977238.470103647,36319432.0,24827896.0,3.0,2017746.2222222222,6124298.244324247,3,6,0,0,2,2,0,9,38,0,2,0.95,643.2564102564103,65535,501,0,0,0,0,24826438.0,11481595.0,18154016.5,6672421.5,0,0,7063.666666666667,5.333333333333333,0,220739583.3333333333333333333,131.7,1181.7368421052631,0,20,19,2634,22453
192.168.10.3,192.168.10.1,49334,80,6,2026-07-06 17:10:14,36317431.0,753.4123214827613,1.1564694650345726,0.6057697197800141,0.5506997452545583,22,20,4053,23309,550,66,184.22727272727272,193.15959765253513,1514,66,1165.45,542.7218878025834,1514,66,651.4761904761905,632.422223266012,399957.86848072556,440,400,20,6,885791.0,18538723.0,3.0,3431494.457837377,36317431.0,18538723.0,111.0,1729401.4761904762,4640112.67956151,36316911.0,18539734.0,3.0,1911416.3684210526,4843053.497888379,6,8,0,0,2,2,0,14,41,0,2,0.9090909090909091,651.4761904761905,65535,501,18537000.0,1248.0,8268311.333333333,7698415.574331182,18534441.0,6269720.0,12096341.0,5025685.70628533,0,0,7245.0,5.5,0,273396226.4150943396226415094,184.22727272727272,1165.45,0,22,20,4053,23309
192.168.10.3,192.168.10.1,49335,80,6,2026-07-06 17:10:14,36316788.0,11.454757507739945,0.16521284866932615,0.11014189911288409,0.055070949556442046,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,7263357.6,36314936.0,16.0,14525789.205738675,36316788.0,36314936.0,650.0,12105596.0,17118588.48353403,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
