src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,65380,80,6,2026-07-06 16:53:24,25966402.0,1050.2417701150896,1.2323617265110507,0.5776695593020551,0.6546921672089957,15,17,2304,24967,505,66,153.6,175.20114154879244,1514,1132,1468.6470588235295,104.79051437565418,1514,66,852.21875,671.4689463396185,450870.5458984375,300,340,20,3,837625.8709677419,25956556.0,3.0,4586068.266812994,25966402.0,25956556.0,137.0,1854743.0,6684640.260099534,25963746.0,25960483.0,3.0,1622734.125,6283979.764977722,3,6,0,0,0,0,0,9,32,0,0,1.1333333333333333,852.21875,2048,501,0,0,0,0,0,0,0,0,0,0,7948.333333333333,5.666666666666667,0,24735477.17842323651452282158,153.6,1468.6470588235295,0,15,17,2304,24967
192.168.10.3,192.168.10.1,65410,80,6,2026-07-06 16:53:50,341.0,639296.1876832845,8797.653958944282,5865.102639296188,2932.551319648094,2,1,144,74,78,66,72.0,6.0,74,74,74.0,0.0,78,66,72.66666666666667,4.988876515698588,24.888888888888886,40,20,20,0,170.5,321.0,20.0,150.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.5,72.66666666666667,65535,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,74.0,0,2,1,144,74
192.168.10.3,192.168.10.1,65452,80,6,2026-07-06 16:55:30,123790481.0,452.00567562218293,0.6462532446254894,0.33928295342838194,0.30697029119710745,42,38,6860,49094,607,60,163.33333333333334,187.4066963618692,1514,66,1291.9473684210527,445.9848916114831,1514,60,699.425,656.1735055417888,430563.66937499994,840,760,20,10,1566968.1139240507,45324315.0,0.0,7039586.770824936,123790481.0,45324315.0,0.0,3019280.024390244,9544664.14550033,96021913.0,45325981.0,3.0,2595186.8378378376,9136985.620583665,9,14,0,0,0,2,0,23,79,0,2,0.9047619047619048,699.425,65535,484,45322808.0,7591.0,23485952.333333332,18536237.097094372,45323013.0,25121169.0,32736263.0,8965364.75505732,0,0,7156.5,5.333333333333333,0,254076923.0769230769230769231,163.33333333333334,1291.9473684210527,0,42,38,6860,49094
192.168.10.3,192.168.10.1,65453,80,6,2026-07-06 16:55:30,96011185.0,601.5757434928024,0.7811589868409603,0.36454086052578144,0.4166181263151788,35,40,4933,52825,551,60,140.94285714285715,164.8127843267961,1514,66,1320.625,430.3205019226948,1514,60,770.1066666666667,676.6112536916766,457802.78862222226,700,800,20,7,1297448.445945946,45324878.0,0.0,6589525.374840369,96011185.0,45324878.0,0.0,2823858.382352941,9497158.315567877,96009147.0,45326685.0,3.0,2461773.0,8917929.08773071,6,13,0,0,0,2,0,19,74,0,2,1.1428571428571428,770.1066666666667,65535,501,25120418.0,4875.0,12562646.5,12557771.5,45323431.0,25116990.0,35220210.5,10103220.5,0,0,11382.25,8.25,0,38259663.86554621848739495798,140.94285714285715,1320.625,0,35,40,4933,52825
192.168.10.3,192.168.10.1,65430,80,6,2026-07-06 16:54:16,3583.0,606754.1166620151,2790.9572983533353,1674.5743790120011,1116.3829193413342,6,4,890,1284,548,66,148.33333333333334,178.79006932402282,1078,66,321.0,437.0663565180921,1078,66,217.4,320.5396075370406,102745.63999999998,120,80,20,1,398.1111111111111,1762.0,17.0,511.92435301504906,3583.0,1762.0,230.0,716.6,546.0760386612839,3110.0,2339.0,170.0,1036.6666666666667,937.5479839572065,1,1,0,0,2,2,0,2,9,0,2,0.6666666666666666,217.4,65535,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.33333333333334,321.0,0,6,4,890,1284
192.168.10.3,192.168.10.1,65434,80,6,2026-07-06 16:54:16,68403386.0,541.2158982890116,0.8040537642390978,0.394717302444648,0.40933646179444977,27,28,3902,33119,501,60,144.5185185185185,164.44617950369286,1514,66,1182.8214285714287,560.5122691132913,1514,60,673.1090909090909,665.31774152662,442647.6971900824,540,560,20,6,1266729.3703703703,45480774.0,3.0,6575350.931226968,68403386.0,45480774.0,117.0,2630899.4615384615,9284787.320808394,68402836.0,45483177.0,3.0,2533438.3703703703,9125437.372852774,5,9,0,0,2,2,0,14,54,0,2,1.037037037037037,673.1090909090909,65535,501,45479104.0,2054.0,22740579.0,22738525.0,45478720.0,18488879.0,31983799.5,13494920.5,0,0,7127.25,5.5,0,123415584.4155844155844155844,144.5185185185185,1182.8214285714287,0,27,28,3902,33119
192.168.10.3,192.168.10.1,65435,80,6,2026-07-06 16:54:16,68403215.0,1728.7052955040197,2.0613066213335145,0.8917709496549248,1.1695356716785898,61,80,6621,111628,551,60,108.54098360655738,128.8363523909039,1514,66,1395.35,359.3369971210869,1514,60,838.645390070922,697.7785128357009,486894.8529752024,1220,1600,20,7,488594.39285714284,45481304.0,0.0,4130017.7543040607,68403215.0,45481304.0,0.0,1140053.5833333333,6249566.21179306,68402706.0,45483447.0,3.0,865857.0379746836,5468465.311758032,6,18,0,0,2,2,0,24,140,0,2,1.3114754098360655,838.645390070922,65535,501,44044185.0,1727.0,22022956.0,22021229.0,45479577.0,17056123.0,31267850.0,14211727.0,0,0,16967.0,11.833333333333334,0,26607945.63512807109252483011,108.54098360655738,1395.35,0,61,80,6621,111628
192.168.10.3,192.168.10.1,65436,80,6,2026-07-06 16:54:16,68403101.0,608.2618973663197,0.8917724358724614,0.4385766078061285,0.4531958280663328,30,31,4155,37452,501,60,138.5,161.5978032028901,1514,66,1208.1290322580646,546.6458865537728,1514,60,682.0819672131148,671.3067827454632,450652.79656006454,600,620,20,6,1140051.6833333333,45481784.0,3.0,6249703.488104517,68403101.0,45481784.0,100.0,2358727.620689655,8828180.972770222,68402581.0,45483527.0,3.0,2280086.033333333,8690577.768361157,5,10,0,0,2,2,0,15,60,0,2,1.0333333333333334,682.0819672131148,65535,501,44044508.0,2978707.0,23511607.5,20532900.5,42503077.0,17055413.0,29779245.0,12723832.0,0,0,7079.6,5.4,0,149991525.4237288135593220339,138.5,1208.1290322580646,0,30,31,4155,37452
192.168.10.3,192.168.10.1,65437,80,6,2026-07-06 16:54:16,68400669.0,771.7906969594114,1.0526212835725335,0.5263106417862667,0.5263106417862667,36,36,5926,46865,607,66,164.61111111111111,184.66219576082668,1514,66,1301.8055555555557,434.3203387314512,1514,66,733.2083333333334,659.2950346455928,434669.9427083333,720,720,20,8,963389.7042253522,35928376.0,3.0,4887625.384363631,68400669.0,35928376.0,105.0,1954304.8285714285,6820832.317306857,68400143.0,35929140.0,3.0,1954289.8,6821273.309268526,8,14,0,0,2,2,0,22,71,0,2,1.0,733.2083333333334,65535,488,35927171.0,2421.0,15631932.333333334,15032712.647254437,35923373.0,10968787.0,21794127.333333332,10452102.928647751,0,0,6807.0,5.0,0,179920704.8458149779735682819,164.61111111111111,1301.8055555555557,0,36,36,5926,46865
192.168.10.3,192.168.10.1,65438,80,6,2026-07-06 16:54:16,68400398.0,752.3786630598261,0.9941462621313988,0.46783353512065823,0.5263127270107405,32,36,4306,47157,551,66,134.5625,158.86333306886772,1514,66,1309.9166666666667,453.0415344584252,1514,66,756.8088235294117,681.6933340490071,464705.8016868513,640,720,20,5,1020901.4626865672,35921145.0,0.0,5025068.093441662,68400398.0,35921145.0,0.0,2206464.4516129033,7208294.4235098865,68399885.0,35922830.0,3.0,1954282.4285714286,6821009.004964526,5,11,0,0,2,2,0,16,67,0,2,1.125,756.8088235294117,65535,501,35918647.0,2463.0,15631995.666666666,15027965.79685189,35916049.0,10977510.0,21793726.0,10446065.909716666,0,0,13640.666666666666,10.0,0,28067215.36351165980795610425,134.5625,1309.9166666666667,0,32,36,4306,47157
192.168.10.3,192.168.10.1,65441,80,6,2026-07-06 16:54:19,65415093.0,156.9668333269816,0.30573983896957846,0.15286991948478923,0.15286991948478923,10,10,1101,9167,501,60,110.1,130.3675189608209,1514,66,916.7,695.108631797937,1514,60,513.4,642.445904337478,412736.74,200,200,20,2,3442899.6315789474,45480030.0,4.0,10729289.721451292,65415093.0,45480030.0,174.0,7268343.666666667,14670430.833623359,65414585.0,45482753.0,4.0,7268287.222222222,14671725.809763022,1,2,0,0,2,2,0,3,19,0,2,1.0,513.4,65535,507,45478404.0,2673.0,22740538.5,22737865.5,45477357.0,18490367.0,31983862.0,13493495.0,0,0,8499.0,6.0,0,293068965.5172413793103448276,110.1,916.7,0,10,10,1101,9167
