src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,49375,80,6,2026-07-06 17:12:54,33663.0,659566.8835219678,1010.0109912960818,505.0054956480409,505.0054956480409,17,17,2817,19386,538,66,165.7058823529412,179.01421721583432,1514,66,1140.3529411764705,579.0247318883783,1514,66,653.0294117647059,648.9546111788113,421142.08737024217,340,340,20,4,1020.0909090909091,21458.0,4.0,3674.680661150368,33663.0,21458.0,38.0,2103.9375,5067.324941090096,33200.0,24273.0,4.0,2075.0,5829.595880076079,4,6,0,0,2,2,0,10,33,0,2,1.0,653.0294117647059,65535,501,0,0,0,0,0,0,0,0,0,0,7245.0,5.5,0,213088235.2941176470588235294,165.7058823529412,1140.3529411764705,0,17,17,2817,19386
192.168.10.3,192.168.10.1,49376,80,6,2026-07-06 17:12:54,29150.0,3343361.9210977703,3945.111492281304,1680.9605488850773,2264.1509433962265,49,66,4080,93379,485,66,83.26530612244898,82.47739962799557,1514,66,1414.8333333333333,349.4226226103845,1514,66,847.4695652173913,711.7252684634544,506552.8577693763,980,1320,20,2,255.7017543859649,14759.0,0.0,1387.3469628251182,29150.0,14759.0,0.0,607.2916666666666,2089.748499205241,28713.0,15293.0,4.0,441.73846153846154,1959.7857361450597,2,11,0,0,2,2,0,13,114,0,2,1.346938775510204,847.4695652173913,65535,503,0,0,0,0,0,0,0,0,0,0,29551.666666666668,20.666666666666668,0,20713785.04672897196261682243,83.26530612244898,1414.8333333333333,0,49,66,4080,93379
192.168.10.3,192.168.10.1,49377,80,6,2026-07-06 17:12:54,28977.0,510991.4759982055,862.7532180695034,448.63167339614176,414.12154467336165,13,12,1714,13093,488,66,131.84615384615384,151.89766097041795,1514,66,1091.0833333333333,609.04480655276,1514,66,592.28,647.8525461862445,419712.92160000006,260,240,20,2,1207.375,22096.0,4.0,4383.974906905262,28977.0,22096.0,133.0,2414.75,5970.784511896239,28507.0,24673.0,4.0,2591.5454545454545,7021.827428081102,2,4,0,0,2,2,0,6,24,0,2,0.9230769230769231,592.28,65535,503,0,0,0,0,0,0,0,0,0,0,6146.5,4.5,0,148108433.7349397590361445783,131.84615384615384,1091.0833333333333,0,13,12,1714,13093
192.168.10.3,192.168.10.1,49378,80,6,2026-07-06 17:12:54,27323.0,15225.268089155656,219.59521282436043,146.39680854957362,73.19840427478681,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,5464.6,24711.0,17.0,9652.489121464992,27323.0,24711.0,520.0,9107.666666666666,11051.871767060797,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
192.168.10.3,192.168.10.1,49379,80,6,2026-07-06 17:12:54,26865.0,15484.831565233575,223.33891680625348,148.892611204169,74.4463056020845,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,5373.0,23361.0,45.0,9057.929366030627,26865.0,23361.0,520.0,8955.0,10236.12722989836,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
192.168.10.3,192.168.10.1,49385,80,6,2026-07-06 17:13:04,113572905.0,602.2915412791457,0.82766219636629,0.413831098183145,0.413831098183145,47,47,7350,61054,541,66,156.38297872340425,173.57928511465425,1514,66,1299.0212765957447,440.6099973446726,1514,66,727.7021276595744,662.2228015793802,438539.0389316432,940,940,20,10,1221214.0322580645,44273502.0,0.0,6184564.052359925,113572905.0,44273502.0,0.0,2468976.195652174,8616754.990888461,113572275.0,44275826.0,3.0,2468962.5,8617660.49981373,10,18,0,0,2,2,0,28,93,0,2,1.0,727.7021276595744,65535,501,34195589.0,2193.0,16941943.5,12094396.248650974,44271682.0,16336299.0,28009222.5,11780195.111508818,0,0,6761.625,5.125,0,257585714.2857142857142857143,156.38297872340425,1299.0212765957447,0,47,47,7350,61054
192.168.10.3,192.168.10.1,49386,80,6,2026-07-06 17:13:04,113562869.0,2242.264590902507,2.597680056850272,1.127128973819779,1.4705510830304929,128,167,13604,241034,597,66,106.28125,125.50559857407757,1514,66,1443.317365269461,271.64273141533295,1514,66,863.1796610169491,698.3641162805831,487712.4389083597,2560,3340,20,12,386268.2619047619,44265568.0,0.0,3239987.84914503,113562869.0,44265568.0,0.0,894195.8188976378,4883355.5873417575,113562184.0,44267211.0,3.0,684109.5421686746,4288504.343514189,12,37,0,0,2,2,0,49,294,0,2,1.3046875,863.1796610169491,65535,501,20290476.0,1365.0,13548210.6,7076002.201065984,44263243.0,13895741.0,22400778.2,11121108.048785344,0,0,16981.46153846154,12.0,0,24355582.52427184466019417476,106.28125,1443.317365269461,0,128,167,13604,241034
192.168.10.3,192.168.10.1,49387,80,6,2026-07-06 17:13:04,113562402.0,649.8013312539831,0.8629616693031906,0.4138693720127547,0.4490922972904359,47,51,6512,67281,538,66,138.5531914893617,159.9044672922779,1514,66,1319.235294117647,433.78641117378396,1514,66,752.9897959183673,676.8385315975004,458110.39785506047,940,1020,20,8,1170746.412371134,44275090.0,0.0,5559840.826133262,113562402.0,44275090.0,0.0,2468747.8695652173,7872687.175960521,113561811.0,44275941.0,3.0,2271236.22,7581332.980451094,8,17,0,0,2,2,0,25,97,0,2,1.0851063829787233,752.9897959183673,65535,501,20281744.0,1734.0,12506621.0,8929266.562706294,44272838.0,6380962.0,20447871.25,14306346.341622822,0,0,10023.5,7.5,0,38527226.13709160794362588085,138.5531914893617,1319.235294117647,0,47,51,6512,67281
192.168.10.3,192.168.10.1,49388,80,6,2026-07-06 17:13:04,113559503.0,477.053866641174,0.6604467087179837,0.33462633241711176,0.32582037630087196,38,37,5903,48271,538,66,155.3421052631579,172.67009559086173,1514,66,1304.6216216216217,436.0531427662106,1514,66,722.32,662.6174997186033,439061.9509333333,760,740,20,8,1534587.8783783785,44273042.0,3.0,6898501.734831764,113559503.0,44273042.0,24.0,3069175.756756757,9511505.273517484,113558901.0,44275791.0,3.0,3154413.9166666665,9629695.3785944,8,14,0,0,2,2,0,22,74,0,2,0.9736842105263158,722.32,65535,501,34197615.0,3485.0,16942332.25,12094655.608700799,44270710.0,16335459.0,28008850.25,11781125.347862495,0,0,7009.166666666667,5.166666666666667,0,269583333.3333333333333333333,155.3421052631579,1304.6216216216217,0,38,37,5903,48271
192.168.10.3,192.168.10.1,49389,80,6,2026-07-06 17:13:04,113559255.0,542.9147980937353,0.7308959538348504,0.35223901389631346,0.37865693993853694,40,43,5206,56447,541,66,130.15,152.34525755664336,1514,66,1312.7209302325582,458.24053425722167,1514,66,742.8072289156627,684.9335287040075,469133.9387429234,800,860,20,6,1384868.963414634,44272542.0,0.0,6498203.472619153,113559255.0,44272542.0,0.0,2911775.769230769,9183584.534906054,113558668.0,44275749.0,3.0,2703777.8095238097,8882018.910813004,6,14,0,0,2,2,0,20,82,0,2,1.075,742.8072289156627,65535,501,34197699.0,1120.0,14852153.5,13039605.737192987,44269738.0,6471170.0,25919729.0,14448844.079865525,0,0,12437.5,9.25,0,33166666.66666666666666666667,130.15,1312.7209302325582,0,40,43,5206,56447
