epoch_millis,thread_label,page
1783514389373,bot-browsing-76,HOME
1783514390005,bot-browsing-80,ABOUT
1783514391960,bot-browsing-79,PRODUCTS
1783514393304,bot-browsing-78,HOME
1783514398060,bot-browsing-79,ABOUT
1783514422379,bot-browsing-79,PRODUCTS
1783514428503,bot-browsing-76,ABOUT
1783514438534,bot-browsing-76,HOME
1783514450618,bot-browsing-80,HOME
1783514464228,bot-browsing-76,PRODUCTS
1783514472791,bot-browsing-76,PRODUCT_DETAIL
1783514473747,bot-browsing-80,ABOUT
1783514478899,bot-browsing-76,CONTACT
1783514490264,bot-browsing-80,HOME
1783514505599,bot-browsing-80,PRODUCTS
1783514515365,bot-browsing-80,PRODUCT_DETAIL
1783514525337,bot-browsing-80,HOME
1783514536550,bot-browsing-80,ABOUT
1783514547146,bot-browsing-80,CONTACT
