epoch_millis,thread_label,page
1783516421315,bot-searching-49,CONTACT
1783516421333,bot-searching-49,PRODUCTS
1783516421783,bot-searching-49,PRODUCT_DETAIL
1783516423448,bot-browsing-38,PRODUCTS
1783516423899,bot-browsing-50,HOME
1783516424331,bot-form_filling-47,SUBMIT_CONTACT
1783516424480,bot-browsing-45,PRODUCT_DETAIL
1783516426882,bot-form_filling-47,HOME
1783516428655,bot-browsing-48,PRODUCTS
1783516428781,bot-browsing-34,PRODUCTS
1783516430135,bot-browsing-32,PRODUCTS
1783516430962,bot-browsing-46,PRODUCT_DETAIL
1783516431526,bot-browsing-32,PRODUCT_DETAIL
1783516432760,bot-browsing-36,HOME
1783516439640,bot-browsing-42,PRODUCT_DETAIL
1783516441074,bot-browsing-51,HOME
1783516441468,bot-browsing-41,PRODUCT_DETAIL
1783516443479,bot-browsing-48,HOME
1783516445503,bot-browsing-50,PRODUCTS
1783516445672,bot-browsing-21,HOME
1783516446121,bot-browsing-36,PRODUCTS
1783516447907,bot-browsing-41,HOME
1783516451991,bot-browsing-48,ABOUT
1783516453203,bot-browsing-36,ABOUT
1783516455206,bot-browsing-51,PRODUCTS
1783516455907,bot-browsing-52,HOME
1783516456623,bot-browsing-38,PRODUCT_DETAIL
1783516457009,bot-browsing-39,PRODUCTS
1783516457883,bot-browsing-21,PRODUCTS
1783516458217,bot-browsing-48,HOME
1783516459990,bot-browsing-36,CONTACT
1783516462217,bot-browsing-34,ABOUT
1783516462654,bot-browsing-41,CONTACT
1783516463967,bot-browsing-32,CONTACT
1783516464255,bot-browsing-50,PRODUCT_DETAIL
1783516465502,bot-browsing-51,PRODUCT_DETAIL
1783516466666,bot-browsing-38,PRODUCTS
1783516466964,bot-browsing-52,CONTACT
1783516472876,bot-browsing-45,PRODUCTS
1783516473895,bot-browsing-34,HOME
1783516473963,bot-browsing-21,PRODUCT_DETAIL
1783516474497,bot-browsing-39,PRODUCT_DETAIL
1783516474644,bot-browsing-48,PRODUCTS
1783516477481,bot-browsing-38,PRODUCT_DETAIL
1783516477664,bot-browsing-46,HOME
1783516477930,bot-browsing-41,HOME
1783516481371,bot-browsing-32,PRODUCTS
1783516484225,bot-browsing-45,PRODUCT_DETAIL
1783516484924,bot-browsing-50,HOME
1783516486774,bot-browsing-34,PRODUCTS
1783516486863,bot-browsing-53,HOME
1783516488114,bot-searching-54,HOME
1783516488166,bot-searching-54,PRODUCTS
1783516488373,bot-searching-54,PRODUCT_DETAIL
1783516488612,bot-browsing-38,PRODUCTS
1783516488703,bot-searching-54,PRODUCTS
1783516489164,bot-browsing-39,PRODUCTS
1783516489721,bot-browsing-34,HOME
1783516490953,bot-browsing-45,HOME
1783516492594,bot-browsing-48,PRODUCT_DETAIL
1783516493056,bot-browsing-53,PRODUCTS
1783516493936,bot-browsing-41,CONTACT
1783516495517,bot-browsing-36,PRODUCTS
1783516495691,bot-browsing-52,PRODUCTS
1783516496542,bot-searching-55,HOME
1783516502207,bot-browsing-50,CONTACT
1783516502661,bot-browsing-56,HOME
1783516503003,bot-browsing-52,PRODUCT_DETAIL
1783516503249,bot-searching-55,PRODUCTS
1783516503321,bot-searching-55,PRODUCT_DETAIL
1783516503381,bot-searching-55,PRODUCTS
1783516503739,bot-searching-55,PRODUCT_DETAIL
1783516503821,bot-searching-55,HOME
1783516504870,bot-searching-55,PRODUCTS
1783516504931,bot-searching-55,PRODUCT_DETAIL
1783516505030,bot-browsing-57,HOME
1783516506425,bot-browsing-46,PRODUCTS
1783516507105,bot-searching-58,HOME
1783516507258,bot-searching-58,PRODUCTS
1783516507337,bot-browsing-21,PRODUCTS
1783516507388,bot-searching-58,PRODUCT_DETAIL
1783516508641,bot-searching-59,HOME
1783516508884,bot-searching-59,CONTACT
1783516509016,bot-searching-59,HOME
1783516509044,bot-searching-59,PRODUCTS
1783516509064,bot-searching-59,HOME
1783516509955,bot-searching-59,PRODUCTS
1783516512482,bot-browsing-39,PRODUCT_DETAIL
1783516514984,bot-browsing-53,CONTACT
1783516515800,bot-searching-59,PRODUCT_DETAIL
1783516516527,bot-searching-60,HOME
1783516516549,bot-searching-61,HOME
1783516516647,bot-browsing-56,PRODUCTS
1783516516820,bot-searching-58,HOME
1783516517714,bot-searching-60,PRODUCTS
1783516518024,bot-searching-60,PRODUCT_DETAIL
1783516518648,bot-browsing-45,CONTACT
1783516518673,bot-browsing-48,CONTACT
1783516518743,bot-browsing-51,PRODUCTS
1783516519306,bot-browsing-41,PRODUCTS
1783516520423,bot-searching-60,PRODUCTS
1783516520524,bot-searching-60,PRODUCT_DETAIL
1783516520914,bot-searching-60,PRODUCTS
1783516522641,bot-browsing-46,PRODUCT_DETAIL
1783516522743,bot-browsing-56,PRODUCT_DETAIL
1783516523388,bot-browsing-39,PRODUCTS
1783516524173,bot-browsing-53,HOME
1783516524613,bot-searching-61,PRODUCTS
1783516525244,bot-searching-61,PRODUCT_DETAIL
1783516526021,bot-searching-62,HOME
1783516529270,bot-browsing-45,HOME
1783516531436,bot-browsing-39,PRODUCT_DETAIL
1783516532037,bot-browsing-53,ABOUT
1783516532174,bot-browsing-51,PRODUCT_DETAIL
1783516532702,bot-browsing-50,HOME
1783516533614,bot-searching-62,PRODUCTS
1783516533774,bot-browsing-34,ABOUT
1783516533782,bot-browsing-46,PRODUCTS
1783516534059,bot-browsing-57,PRODUCTS
1783516534473,bot-browsing-52,PRODUCTS
1783516534878,bot-searching-60,PRODUCT_DETAIL
1783516535512,bot-searching-62,PRODUCT_DETAIL
1783516538171,bot-browsing-46,CONTACT
1783516538281,bot-browsing-51,CONTACT
1783516538597,bot-browsing-39,HOME
1783516540315,bot-browsing-56,PRODUCTS
1783516540591,bot-searching-63,HOME
1783516540716,bot-browsing-52,PRODUCT_DETAIL
1783516540983,bot-searching-62,HOME
1783516541161,bot-searching-63,PRODUCTS
1783516541751,bot-searching-63,PRODUCT_DETAIL
1783516541908,bot-browsing-32,HOME
1783516542788,bot-browsing-41,ABOUT
1783516543214,bot-browsing-34,HOME
1783516545051,bot-browsing-64,HOME
1783516547328,bot-browsing-53,PRODUCTS
1783516548218,bot-browsing-32,PRODUCTS
1783516548903,bot-browsing-41,HOME
1783516550467,bot-browsing-56,PRODUCT_DETAIL
1783516553189,bot-browsing-45,ABOUT
1783516559374,bot-browsing-64,ABOUT
1783516562749,bot-browsing-46,HOME
1783516563455,bot-browsing-56,PRODUCTS
