src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,49480,80,6,2026-07-06 17:17:40,23080.0,548960.1386481803,1039.8613518197574,563.2582322357019,476.60311958405543,13,11,2179,10491,554,66,167.6153846153846,184.51330511189053,1514,66,953.7272727272727,645.5658674807694,1514,66,527.9166666666666,602.3903023695592,362874.07638888893,260,220,20,3,1003.4782608695652,14324.0,0.0,2916.301780614339,23080.0,14324.0,0.0,1923.3333333333333,3818.541526406239,22631.0,16428.0,3.0,2263.1,4842.851483372167,3,4,0,0,2,2,0,7,23,0,2,0.8461538461538461,527.9166666666666,65535,501,0,0,0,0,0,0,0,0,0,0,5991.0,5.0,0,206586206.8965517241379310345,167.6153846153846,953.7272727272727,0,13,11,2179,10491
192.168.10.3,192.168.10.1,49481,80,6,2026-07-06 17:17:40,19043.0,5109121.461954524,5881.426245864622,2415.5857795515412,3465.840466313081,46,66,3914,93379,501,66,85.08695652173913,88.264874614635,1514,66,1414.8333333333333,349.4226226103845,1514,66,868.6875,709.3020844369536,503109.44698660716,920,1320,20,2,171.55855855855856,3891.0,0.0,483.0293051502758,19043.0,3891.0,0.0,423.1777777777778,689.9640341315348,18606.0,4333.0,3.0,286.24615384615385,813.9433552539945,2,12,0,0,2,2,0,14,111,0,2,1.434782608695652,868.6875,65535,503,0,0,0,0,0,0,0,0,0,0,28960.0,20.0,0,21133544.14984188761858428606,85.08695652173913,1414.8333333333333,0,46,66,3914,93379
192.168.10.3,192.168.10.1,49482,80,6,2026-07-06 17:17:40,18861.0,790255.0235936589,1378.5059116695827,742.2724139759292,636.2334976936536,14,12,1812,13093,504,66,129.42857142857142,152.94897108219476,1514,66,1091.0833333333333,609.04480655276,1514,66,573.2692307692307,643.1363988414844,413624.4275147928,280,240,20,2,754.44,12190.0,0.0,2392.872450925874,18861.0,12190.0,0.0,1450.8461538461538,3173.5490166289765,18453.0,14995.0,3.0,1677.5454545454545,4267.309208892359,2,4,0,0,2,2,0,6,25,0,2,0.8571428571428571,573.2692307692307,65535,503,0,0,0,0,0,0,0,0,0,0,6146.5,4.5,0,231943396.2264150943396226415,129.42857142857142,1091.0833333333333,0,14,12,1812,13093
192.168.10.3,192.168.10.1,49483,80,6,2026-07-06 17:17:40,16930.0,595333.7271116361,1004.1346721795629,472.53396337861784,531.6007088009451,8,9,978,9101,504,66,122.25,144.34139219226063,1514,66,1011.2222222222222,668.9676587063547,1514,66,592.8823529411765,666.0404405980997,443609.8685121108,160,180,20,1,1058.125,11512.0,3.0,2786.992125818622,16930.0,11512.0,196.0,2418.5714285714284,3810.9342258125357,16526.0,14688.0,3.0,2065.75,4805.924098183407,1,2,0,0,2,2,0,3,16,0,2,1.125,592.8823529411765,65535,506,0,0,0,0,0,0,0,0,0,0,8499.0,6.0,0,293068965.5172413793103448276,122.25,1011.2222222222222,0,8,9,978,9101
192.168.10.3,192.168.10.1,49484,80,6,2026-07-06 17:17:40,16777.0,24795.85146331287,357.632473028551,238.42164868570066,119.21082434285033,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,3355.4,13462.0,38.0,5158.928322820545,16777.0,13462.0,454.0,5592.333333333333,5650.790642811755,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
192.168.10.3,192.168.10.1,49492,80,6,2026-07-06 17:17:56,45089105.0,3056.1041298114033,3.725955527394034,1.6855513100115869,2.0404042173824473,76,92,8978,128819,557,66,118.13157894736842,142.26849543115216,1514,66,1400.2065217391305,346.74387672232,1514,66,820.2202380952381,694.4055647818092,482199.0883999433,1520,1840,20,9,269994.6407185629,19043398.0,0.0,1906191.3526480102,45089105.0,19043398.0,0.0,601188.0666666667,2809204.4483735883,45088462.0,19044832.0,3.0,495477.6043956044,2560911.67363234,9,23,0,0,2,2,0,32,167,0,2,1.2105263157894737,820.2202380952381,65535,501,19041862.0,1709.0,9653760.75,7153943.613613347,19042356.0,6365840.0,11260692.25,5282972.333040197,0,0,14157.75,10.125,0,33579009.78357545211977468129,118.13157894736842,1400.2065217391305,0,76,92,8978,128819
192.168.10.3,192.168.10.1,49493,80,6,2026-07-06 17:17:56,45079595.0,1308.8626905365943,1.8190048069420324,0.9316853889215287,0.8873194180205035,42,40,6298,52705,554,66,149.95238095238096,172.73775228872128,1514,66,1317.625,422.87212532277414,1514,66,719.5487804878048,665.7137404364056,443174.78420582996,840,800,20,8,556538.2098765433,19640844.0,0.0,3071582.3675546306,45079595.0,19640844.0,0.0,1099502.3170731708,4247603.276919037,45078976.0,19642754.0,4.0,1155871.1794871795,4348293.648280726,8,14,0,0,2,2,0,22,81,0,2,0.9523809523809523,719.5487804878048,65535,501,6358662.0,1613.0,3180137.5,3178524.5,19051953.0,6359416.0,12705684.5,6346268.5,0,0,7715.166666666667,5.666666666666667,0,2.31455E+8,149.95238095238096,1317.625,0,42,40,6298,52705
192.168.10.3,192.168.10.1,49494,80,6,2026-07-06 17:17:56,45079155.0,1517.8412283903724,2.1074041871459213,1.0869768965278963,1.0204272906180252,49,46,7636,60787,554,66,155.83673469387756,177.13437156389995,1514,66,1321.4565217391305,412.31223428904394,1514,66,720.2421052631579,661.6863419092556,437828.81506925233,980,920,20,10,479565.47872340423,19052733.0,0.0,2521116.198442395,45079155.0,19052733.0,0.0,939149.0625,3466352.8217264633,45078577.0,19056630.0,3.0,1001746.1555555556,3572132.4115492073,10,18,0,0,2,2,0,28,94,0,2,0.9387755102040817,720.2421052631579,65535,501,19051029.0,1810.0,9653291.5,7155900.001481662,19049558.0,6366352.0,11260018.75,5284800.88564098,0,0,6747.125,5.0,0,2.69885E+8,155.83673469387756,1321.4565217391305,0,49,46,7636,60787
192.168.10.3,192.168.10.1,49495,80,6,2026-07-06 17:17:56,45077678.0,874.0911632582317,1.2201160849500723,0.5989660780663991,0.6211500068836732,27,28,3990,35412,507,66,147.77777777777777,170.41047032110947,1514,66,1264.7142857142858,488.12051037941563,1514,66,716.4,668.832105579977,447336.38545454544,540,560,20,5,834771.8148148148,19057890.0,3.0,3282516.5884837457,45077678.0,19057890.0,117.0,1733756.8461538462,4562899.137487739,45076958.0,19060513.0,3.0,1669516.962962963,4490478.794776743,5,10,0,0,2,2,0,15,54,0,2,1.037037037037037,716.4,65535,501,19056444.0,1484.0,9656974.5,7158041.437789408,19055831.0,6369500.0,11263527.75,5287533.175586531,0,0,6711.2,5.0,0,237985815.6028368794326241135,147.77777777777777,1264.7142857142858,0,27,28,3990,35412
192.168.10.3,192.168.10.1,49496,80,6,2026-07-06 17:17:56,45075677.0,2328.595086880226,2.706559459994356,1.1314305939320668,1.575128866062289,51,71,4254,100709,507,66,83.41176470588235,84.99000551866251,1514,66,1418.4366197183099,348.8176299166749,1514,66,860.3524590163935,712.3398056570063,507427.99872346147,1020,1420,20,2,372526.2561983471,25431343.0,0.0,2643526.8472992186,45075677.0,25431343.0,0.0,901513.54,4053965.659475162,45075070.0,25433499.0,3.0,643929.5714285715,3450731.8244688273,2,14,0,0,2,2,0,16,121,0,2,1.392156862745098,860.3524590163935,65535,503,25429674.0,2146.0,12877985.0,10383275.012074979,25429197.0,6424505.0,15018432.666666666,7864275.813606926,0,0,16002.5,11.333333333333334,0,27878919.86062717770034843206,83.41176470588235,1418.4366197183099,0,51,71,4254,100709
