src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,49738,80,6,2026-07-06 17:22:30,20791.0,608532.5381174546,1154.3456303208118,625.2705497571064,529.0750805637055,13,11,2161,10491,548,66,166.23076923076923,182.0017556323412,1514,66,953.7272727272727,645.5658674807694,1514,66,527.1666666666666,602.4254218481229,362916.38888888893,260,220,20,3,903.9565217391304,11006.0,3.0,2302.796985109929,20791.0,11006.0,147.0,1732.5833333333333,2964.097683341237,20326.0,14013.0,3.0,2032.6,4166.61851385509,3,4,0,0,2,2,0,7,23,0,2,0.8461538461538461,527.1666666666666,65535,501,0,0,0,0,0,0,0,0,0,0,5991.0,5.0,0,3.744375E+8,166.23076923076923,953.7272727272727,0,13,11,2161,10491
192.168.10.3,192.168.10.1,49739,80,6,2026-07-06 17:22:30,16267.0,5936066.88387533,6946.578963545829,2950.7592057539805,3995.8197577918486,48,65,3609,92953,495,66,75.1875,61.259916289120085,1514,66,1430.0461538461539,329.6971305149963,1514,66,854.5309734513274,715.9921524115902,512644.76231498166,960,1300,20,1,145.24107142857142,5031.0,0.0,504.0343888058155,16267.0,5031.0,0.0,346.1063829787234,735.2979489900981,15872.0,6981.0,3.0,248.0,923.8459016524347,1,10,0,0,2,2,0,11,112,0,2,1.3541666666666667,854.5309734513274,65535,506,0,0,0,0,0,0,0,0,0,0,22163.75,15.5,0,22668115.57146509844029659934,75.1875,1430.0461538461539,0,48,65,3609,92953
192.168.10.3,192.168.10.1,49740,80,6,2026-07-06 17:22:30,16135.0,918933.9944220638,1549.426712116517,805.7018903005887,743.7248218159281,13,12,1734,13093,498,66,133.3846153846154,155.50490393530677,1514,66,1091.0833333333333,609.04480655276,1514,66,593.08,647.7294447529771,419553.43360000005,260,240,20,2,672.2916666666666,9767.0,0.0,1976.4815851905182,16135.0,9767.0,0.0,1344.5833333333333,2641.605397554466,15704.0,12543.0,4.0,1427.6363636363637,3584.0997417312046,2,4,0,0,2,2,0,6,24,0,2,0.9230769230769231,593.08,65535,503,0,0,0,0,0,0,0,0,0,0,6146.5,4.5,0,175614285.7142857142857142857,133.3846153846154,1091.0833333333333,0,13,12,1734,13093
192.168.10.3,192.168.10.1,49741,80,6,2026-07-06 17:22:30,14645.0,692318.197336975,1229.0884260839878,614.5442130419939,614.5442130419939,9,9,1038,9101,498,66,115.33333333333333,135.34482709812823,1514,66,1011.2222222222222,668.9676587063547,1514,66,563.2777777777778,658.461996334856,433572.200617284,180,180,20,1,861.4705882352941,9086.0,0.0,2157.750820200545,14645.0,9086.0,0.0,1830.625,2858.718241515767,14239.0,12107.0,3.0,1779.875,3960.6391036517075,1,2,0,0,2,2,0,3,17,0,2,1.0,563.2777777777778,65535,506,0,0,0,0,0,0,0,0,0,0,8499.0,6.0,0,207292682.9268292682926829268,115.33333333333333,1011.2222222222222,0,9,9,1038,9101
192.168.10.3,192.168.10.1,49742,80,6,2026-07-06 17:22:30,14406.0,28876.856865195055,416.49312786339027,277.66208524226016,138.83104262113008,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,2881.2,11006.0,11.0,4206.112190610231,14406.0,11006.0,445.0,4802.0,4504.977765390931,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
192.168.10.3,192.168.10.1,49743,80,6,2026-07-06 17:22:30,26752243.0,993.3746489967215,1.6447219023840356,0.8971210376640194,0.7476008647200162,24,20,4619,21956,551,66,192.45833333333334,197.16109723748465,1514,66,1097.8,558.0270244351971,1514,66,603.9772727272727,604.9490770693906,365963.3858471075,480,400,20,7,622145.1860465116,16204998.0,3.0,2806845.433402071,26752243.0,16204998.0,137.0,1163141.0,3754982.459958085,26751260.0,16206154.999999998,3.0,1407961.0526315789,4089788.7132157823,7,9,0,0,2,2,0,16,43,0,2,0.8333333333333334,603.9772727272727,65535,501,0,0,0,0,16203754.0,9587916.0,12895835.0,3307919.0,0,0,6346.0,5.0,0,282044444.4444444444444444444,192.45833333333334,1097.8,0,24,20,4619,21956
192.168.10.3,192.168.10.1,49749,80,6,2026-07-06 17:22:41,16211012.0,1123.6806190754778,1.8505939049332638,0.9869834159644074,0.8636104889688565,16,14,1938,16278,501,66,121.125,143.60835412677076,1514,66,1162.7142857142858,580.9664888997385,1514,66,607.2,662.2167520281155,438531.02666666656,320,280,20,2,559000.4137931034,16205623.0,0.0,2956933.7426548456,16211012.0,16205623.0,0.0,1080734.1333333333,4042296.5943446863,16210272.000000002,16206907.000000002,3.0,1246944.0000000002,4318569.372896949,2,4,0,0,2,2,0,6,29,0,2,0.875,607.2,65535,503,0,0,0,0,0,0,0,0,0,0,7673.0,5.5,0,289547169.8113207547169811321,121.125,1162.7142857142858,0,16,14,1938,16278
192.168.10.3,192.168.10.1,49750,80,6,2026-07-06 17:22:41,16210816.000000002,964.9730155471507,1.542180233246741,0.7402465119584356,0.8019337212883052,12,13,1674,13969,501,66,139.5,161.70111316871012,1514,66,1074.5384615384614,607.8052085969922,1514,66,625.72,650.2901826108096,422877.32159999997,240,260,20,2,675450.6666666666,16204410.0,3.0,3238011.880698063,16210816.0,16204410.0,187.0,1473710.5454545454,4658256.1996161835,16210002.999999998,16206112.999999998,3.0,1350833.5833333333,4479035.327637459,2,4,0,0,2,2,0,6,24,0,2,1.0833333333333333,625.72,65535,503,0,0,0,0,0,0,0,0,0,0,6551.5,5.0,0,229877192.9824561403508771930,139.5,1074.5384615384614,0,12,13,1674,13969
192.168.10.3,192.168.10.1,49751,80,6,2026-07-06 17:22:41,16209305.0,559.493451446561,1.1721662341476085,0.6169295969197939,0.5552366372278145,10,9,1107,7962,501,66,110.7,130.1491836317078,1514,66,884.6666666666666,704.4342095295739,1514,66,477.3157894736842,627.145584762848,393311.5844875346,200,180,20,1,900516.9444444445,16203766.0,3.0,3711583.1093136957,16209305.000000002,16203766.000000002,25.0,1801033.888888889,5092134.803712758,16208372.0,16205752.0,3.0,2026046.5,5359424.982212084,1,2,0,0,2,2,0,3,18,0,2,0.9,477.3157894736842,65535,506,0,0,0,0,0,0,0,0,0,0,7360.0,6.0,0,283076923.0769230769230769231,110.7,884.6666666666666,0,10,9,1107,7962
192.168.10.3,192.168.10.1,49752,80,6,2026-07-06 17:22:41,16208738.0,625.7118845403016,1.1105121200675834,0.5552560600337917,0.5552560600337917,9,9,1041,9101,501,66,115.66666666666667,136.28727828459347,1514,66,1011.2222222222222,668.9676587063547,1514,66,563.4444444444445,658.445831925639,433550.9135802469,180,180,20,1,953455.1764705882,16203120.0,3.0,3812416.2408651984,16208737.999999998,16203119.999999998,179.0,2026092.2499999998,5358412.852711513,16207816.999999998,16205708.999999998,3.0,2025977.1249999998,5359434.925363993,1,2,0,0,2,2,0,3,17,0,2,1.0,563.4444444444445,65535,506,0,0,0,0,0,0,0,0,0,0,8499.0,6.0,0,314777777.7777777777777777778,115.66666666666667,1011.2222222222222,0,9,9,1041,9101
192.168.10.3,192.168.10.1,49753,80,6,2026-07-06 17:22:41,16208255.999999998,25.665932226144506,0.37018171480016115,0.2467878098667741,0.12339390493338705,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,3241651.2,16206459.0,8.0,6482403.909535672,16208255.999999998,16206458.999999998,850.0,5402751.999999999,7639374.481755209,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
