src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,49811,80,6,2026-07-06 17:23:32,254.0,834645.6692913387,11811.023622047245,7874.0157480314965,3937.0078740157483,2,1,138,74,78,60,69.0,9.0,74,74,74.0,0.0,78,60,70.66666666666667,7.717224601860151,59.555555555555564,40,20,20,1,127.0,229.0,25.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0.5,70.66666666666667,65535,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,74.0,0,2,1,138,74
192.168.10.3,192.168.10.1,49813,80,6,2026-07-06 17:23:32,15793283.0,10956.936566007207,13.106837887980605,5.8885793409767935,7.218258547003812,93,114,13005,160041,627,66,139.83870967741936,168.80957588408018,1514,66,1403.8684210526317,319.4367167692436,1514,66,835.9710144927536,681.4179512462327,464330.42428061325,1860,2280,20,15,76666.42233009709,8579193.0,0.0,702516.4229568782,15793283.0,8579193.0,0.0,171666.11956521738,1043440.6315912156,15792711.0,8581460.0,3.0,139758.50442477877,944237.6014125801,15,32,0,0,2,2,0,47,206,0,2,1.2258064516129032,835.9710144927536,65535,482,5323293.0,2650.0,2662971.5,2660321.5,8577317.0,5322519.0,6949918.0,1627399.0,0,0,10864.076923076924,7.846153846153846,0,50858120.27367662945624774937,139.83870967741936,1403.8684210526317,0,93,114,13005,160041
192.168.10.3,192.168.10.1,49814,80,6,2026-07-06 17:23:32,15788890.0,10261.51933416472,12.413792229852763,5.636875043147429,6.776917186705335,89,107,12282,149736,627,66,138.0,167.10630405203923,1514,66,1399.4018691588785,328.2609475952514,1514,66,826.6224489795918,682.5938376891088,465934.34725114534,1780,2140,20,14,80968.66666666667,8570931.0,0.0,720214.9097177311,15788890.0,8570931.0,0.0,179419.20454545456,1063837.0433227902,15788330.0,8573395.0,3.0,148946.50943396226,971933.8483182298,14,30,0,0,2,2,0,44,195,0,2,1.202247191011236,826.6224489795918,65535,494,5305712.0,2876.0,2654294.0,2651418.0,8569222.0,5304545.0,6936883.5,1632338.5,0,0,11886.363636363636,8.454545454545455,0,43266048.97418927862342819325,138.0,1399.4018691588785,0,89,107,12282,149736
192.168.10.3,192.168.10.1,49815,80,6,2026-07-06 17:23:32,15788734.0,11268.477890627582,13.743977192851561,6.333630042788738,7.410347150062823,100,117,13436,164479,571,66,134.36,162.74867249842623,1514,66,1405.8034188034187,330.92205396479335,1514,66,819.8847926267281,687.686002052176,472912.0374185054,2000,2340,20,15,73095.99074074074,8896072.0,0.0,703788.3205863924,15788734.0,8896072.0,0.0,159482.1616161616,1032916.6615299298,15788200.0,8897636.0,3.0,136105.1724137931,956209.0028955423,15,32,0,0,2,2,0,47,216,0,2,1.17,819.8847926267281,65535,501,5320210.0,2587.0,2661398.5,2658811.5,8894948.0,5318747.0,7106847.5,1788100.5,0,0,12068.0,8.75,0,48127617.14855433698903290130,134.36,1405.8034188034187,0,100,117,13436,164479
192.168.10.3,192.168.10.1,49816,80,6,2026-07-06 17:23:32,15787197.0,7146.360433710936,9.057972735755435,4.307287734485102,4.750685001270333,68,75,9056,103765,533,66,133.1764705882353,161.29776457884185,1514,66,1383.5333333333333,357.6654054031816,1514,66,788.9580419580419,685.1105864909986,469376.5157220401,1360,1500,20,10,111177.44366197183,8584641.0,0.0,843538.5659230826,15787197.0,8584641.0,0.0,235629.80597014926,1216039.495839833,15786592.0,8586525.0,3.0,213332.32432432432,1159620.8954960017,10,23,0,0,2,2,0,33,142,0,2,1.1029411764705883,788.9580419580419,65535,501,5318290.0,2843.0,2660566.5,2657723.5,8583299.0,5316789.0,6950044.0,1633255.0,0,0,9880.7,7.2,0,41376465.66164154103852596315,133.1764705882353,1383.5333333333333,0,68,75,9056,103765
192.168.10.3,192.168.10.1,49817,80,6,2026-07-06 17:23:32,15786554.0,10090.549210422996,11.908868775288134,5.257638874196357,6.651229901091777,83,105,10023,149272,571,66,120.75903614457832,147.73890926196242,1514,66,1421.6380952380953,307.2944647606955,1514,66,847.313829787234,692.570890772134,479654.43874490727,1660,2100,20,10,84420.07486631015,8578148.0,0.0,736911.7933179191,15786554.0,8578148.0,0.0,192518.9512195122,1103441.3220505347,15785992.0,8580958.0,3.0,151788.38461538462,983375.2174407883,10,26,0,0,2,2,0,36,187,0,2,1.2650602409638554,847.313829787234,65535,501,5323054.0,2832.0,2662943.0,2660111.0,8575877.0,5322493.0,6949185.0,1626692.0,0,0,12589.363636363636,9.0,0,31043039.67720242098184263618,120.75903614457832,1421.6380952380953,0,83,105,10023,149272
192.168.10.3,192.168.10.1,49823,80,6,2026-07-06 17:23:37,10457944.0,4268.716680831338,5.928507553683592,2.964253776841796,2.964253776841796,31,31,5301,39341,627,66,171.0,194.5709921024764,1514,66,1269.0645161290322,468.1509913226488,1514,66,720.0322580645161,655.7042254076772,429948.0312174819,620,620,20,7,171441.70491803277,8894611.0,3.0,1131015.5123810791,10457944.0,8894611.0,42.0,348598.13333333336,1593510.5139073029,10457343.0,8896897.0,3.0,348578.1,1594018.7473973522,7,12,0,0,2,2,0,19,61,0,2,1.0,720.0322580645161,65535,487,0,0,0,0,0,0,0,0,0,0,6725.6,5.0,0,180795698.9247311827956989247,171.0,1269.0645161290322,0,31,31,5301,39341
