src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,50018,80,6,2026-07-06 17:26:11,13934660.0,4366.30674878325,6.315188171078448,3.372884591371444,2.942303579707004,47,41,8372,52471,557,66,178.12765957446808,191.83909669872295,1514,66,1279.780487804878,440.25987404309853,1514,66,691.3977272727273,641.8423330144095,411961.58044938016,940,820,20,12,160168.50574712644,13177819.0,0.0,1404700.0638118885,13934660.0,13177819.0,0.0,302927.39130434784,1920583.9542905611,13934114.0,13181726.0,4.0,348352.85,2056390.4653737524,12,17,0,0,2,2,0,29,87,0,2,0.8723404255319149,691.3977272727273,65535,501,0,0,0,0,0,0,0,0,0,0,7595.6,5.6,0,181712918.6602870813397129187,178.12765957446808,1279.780487804878,0,47,41,8372,52471
192.168.10.3,192.168.10.1,50019,80,6,2026-07-06 17:26:11,13930144.0,3172.9033095422415,4.522566313743777,2.2253897734294776,2.2971765403143,31,32,4701,39498,507,66,151.6451612903226,173.85617867560435,1514,66,1234.3125,508.07593167138907,1514,66,701.5714285714286,662.5411089799902,438960.7210884353,620,640,20,6,224679.74193548388,13179862.0,4.0,1660022.2209790417,13930144.0,13179862.0,97.0,464338.13333333336,2363001.6175485468,13929651.0,13182643.0,4.0,449343.5806451613,2326549.4501961456,6,12,0,0,2,2,0,18,62,0,2,1.032258064516129,701.5714285714286,65535,501,0,0,0,0,0,0,0,0,0,0,6229.666666666667,4.833333333333333,0,187829145.7286432160804020101,151.6451612903226,1234.3125,0,31,32,4701,39498
192.168.10.3,192.168.10.1,50020,80,6,2026-07-06 17:26:11,13929983.0,9595.848035133999,11.55780304972375,5.096919357331592,6.460883692392159,71,90,8600,125070,894,66,121.12676056338029,160.34451725409798,1514,66,1389.6666666666667,365.23967777641883,1514,66,830.2484472049689,694.6978791121579,482605.1432429304,1420,1800,20,8,87062.39375,6073099.0,0.0,628117.2381002223,13929983.0,6073099.0,0.0,198999.75714285715,937822.0935895715,13929413.0,6075375.0,3.0,156510.2584269663,835996.3020046904,8,21,0,0,2,2,0,29,160,0,2,1.267605633802817,830.2484472049689,65535,495,0,0,0,0,0,0,0,0,0,0,16433.85714285714,11.857142857142858,0,22989008.79296562749800159872,121.12676056338029,1389.6666666666667,0,71,90,8600,125070
192.168.10.3,192.168.10.1,50021,80,6,2026-07-06 17:26:11,13927904.0,1993.2647439270115,2.800134176685882,1.3641679322315834,1.4359662444542984,19,20,2589,25173,507,66,136.26315789473685,160.55589028689408,1514,66,1258.65,509.1453893535716,1514,66,711.8461538461538,678.4007415053072,460227.56607495074,380,400,20,3,366523.7894736842,13537961.0,0.0,2166234.926146408,13927904.0,13537961.0,0.0,773772.4444444445,3097002.8810225227,13927398.0,13539299.0,4.0,733020.947368421,3019681.0620063744,3,6,0,0,2,2,0,9,38,0,2,1.0526315789473684,711.8461538461538,65535,501,0,0,0,0,0,0,0,0,0,0,7948.333333333333,5.666666666666667,0,214819819.8198198198198198198,136.26315789473685,1258.65,0,19,20,2589,25173
192.168.10.3,192.168.10.1,50022,80,6,2026-07-06 17:26:11,13927403.0,1654.7234254656091,2.51303132393024,1.2924161094498379,1.2206152144804023,18,17,2950,20096,554,66,163.88888888888889,182.39483694230458,1514,66,1182.1176470588234,538.5727196901674,1514,66,658.4571428571429,645.7411397702926,416981.61959183664,360,340,20,4,409629.5,13179337.0,3.0,2224584.4760563876,13927403.0,13179337.0,138.0,819259.0,3092241.8430249523,13926822.0,13182336.0,3.0,870426.375,3181228.909380203,4,6,0,0,2,2,0,10,34,0,2,0.9444444444444444,658.4571428571429,65535,501,0,0,0,0,0,0,0,0,0,0,7600.0,5.5,0,257627118.6440677966101694915,163.88888888888889,1182.1176470588234,0,18,17,2950,20096
192.168.10.3,192.168.10.1,50023,80,6,2026-07-06 17:26:11,13926781.0,29.870506328777626,0.4308246105112158,0.2872164070074772,0.1436082035037386,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,2785356.2,13925013.0,16.0,5569828.417608155,13926781.0,13925013.0,484.0,4642260.333333333,6563897.366802761,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
