src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.3,192.168.10.1,49923,80,6,2026-07-06 17:25:03,9146421.0,3981.666708759634,5.6852838941045905,2.8426419470522952,2.8426419470522952,26,26,3489,32929,507,66,134.19230769230768,158.66341229901386,1514,66,1266.5,506.10026750559103,1514,66,700.3461538461538,679.1067346894681,461185.9571005917,520,520,20,4,179341.58823529413,7490848.0,1.0,1049896.8283390698,9146421.0,7490848.0,1.0,365856.84,1476624.603658267,9145625.0,7493976.0,3.0,365825.0,1477365.1646578377,4,8,0,0,2,2,0,12,51,0,2,1.0,700.3461538461538,65535,501,0,0,0,0,0,0,0,0,0,0,7801.25,5.75,0,203954248.3660130718954248366,134.19230769230768,1266.5,0,26,26,3489,32929
192.168.10.3,192.168.10.1,49924,80,6,2026-07-06 17:25:03,9146162.0,3404.269462972556,5.138767496136631,2.624051487388918,2.5147160087477127,24,23,4221,26915,554,66,175.875,189.7804241090213,1514,66,1170.2173913043478,541.9984723644234,1514,66,662.468085106383,639.698993412471,409214.80217292876,480,460,20,6,198829.60869565216,7489572.0,4.0,1103179.1645166585,9146162.0,7489572.0,29.0,397659.2173913043,1534582.0910089172,9145402.0,7492338.0,4.0,415700.0909090909,1567334.4549808097,6,9,0,0,2,2,0,15,46,0,2,0.9583333333333334,662.468085106383,65535,501,0,0,0,0,0,0,0,0,0,0,7087.666666666667,5.333333333333333,0,210524752.4752475247524752475,175.875,1170.2173913043478,0,24,23,4221,26915
192.168.10.3,192.168.10.1,49951,80,6,2026-07-06 17:25:21,13180951.0,2676.741609918738,4.248555358410785,2.351878859120256,1.8966764992905292,31,25,6782,28500,908,66,218.7741935483871,232.56073915977993,1514,66,1140.0,515.6690411494567,1514,66,630.0357142857143,598.6486259033077,358380.1772959184,620,500,20,10,239653.65454545454,5798347.0,3.0,1043876.357209594,13180951.0,5798347.0,86.0,439365.0333333333,1382026.2755995751,13180406.0,5799019.0,3.0,549183.5833333334,1525811.4294734816,10,12,0,0,2,2,0,22,55,0,2,0.8064516129032258,630.0357142857143,65535,495,0,0,0,0,0,0,0,0,0,0,7414.5,5.5,0,243098360.6557377049180327869,218.7741935483871,1140.0,0,31,25,6782,28500
192.168.10.3,192.168.10.1,49954,80,6,2026-07-06 17:25:27,7363035.0,2456.052429466925,3.802779696144321,1.9013898480721605,1.9013898480721605,14,14,1806,16278,501,66,129.0,151.89940280142176,1514,66,1162.7142857142858,580.9664888997385,1514,66,645.8571428571429,668.9088510555142,447439.05102040805,280,280,20,2,272705.0,7357805.0,3.0,1389502.4560858172,7363035.0,7357805.0,93.0,566387.3076923077,1960513.4420245977,7362477.0,7359796.0,3.0,566344.3846153846,1961100.6135069442,2,4,0,0,2,2,0,6,27,0,2,1.0,645.8571428571429,65535,503,0,0,0,0,0,0,0,0,0,0,7673.0,5.5,0,269228070.1754385964912280702,129.0,1162.7142857142858,0,14,14,1806,16278
192.168.10.3,192.168.10.1,49955,80,6,2026-07-06 17:25:27,7362762.0,2078.567798334375,3.395464908413446,1.629823156038454,1.7656417523749919,12,13,1674,13630,501,66,139.5,161.70111316871012,1514,66,1048.4615384615386,634.135342916711,1514,66,612.16,654.1248614752385,427879.3344,240,260,20,2,306781.75,7356745.0,3.0,1470019.0113864245,7362762.0,7356745.0,95.0,669342.0,2114742.5634201695,7362256.0,7358970.0,3.0,613521.3333333334,2033829.3752240024,2,4,0,0,2,2,0,6,24,0,2,1.0833333333333333,612.16,65535,503,0,0,0,0,0,0,0,0,0,0,6382.0,5.0,0,98184615.38461538461538461538,139.5,1048.4615384615386,0,12,13,1674,13630
192.168.10.3,192.168.10.1,49956,80,6,2026-07-06 17:25:27,7361393.0,1115.5497335898247,2.173501672849147,1.0867508364245735,1.0867508364245735,8,8,975,7237,501,66,121.875,143.3496054232449,1514,66,904.625,669.5918416281668,1514,66,513.25,622.5958259577396,387625.5625,160,160,20,1,490759.5333333333,7357292.0,4.0,1835158.0421304635,7361393.0,7357292.0,176.0,1051627.5714285714,2574276.7628326137,7360864.0,7359368.0,4.0,1051552.0,2575155.1449085823,1,2,0,0,2,2,0,3,15,0,2,1.0,513.25,65535,506,0,0,0,0,0,0,0,0,0,0,6701.0,5.0,0,257730769.2307692307692307692,121.875,904.625,0,8,8,975,7237
192.168.10.3,192.168.10.1,49957,80,6,2026-07-06 17:25:27,7360878.0,1223.0877892555752,2.4453604583583646,1.2226802291791823,1.2226802291791823,9,9,1041,7962,501,66,115.66666666666667,136.28727828459347,1514,66,884.6666666666666,704.4342095295739,1514,66,500.1666666666667,636.5855314793832,405241.13888888876,180,180,20,1,432992.82352941175,7356072.0,3.0,1730769.8683828614,7360878.0,7356072.0,151.0,920109.75,2432565.156626218,7360303.0,7358734.0,3.0,920037.875,2433598.437230937,1,2,0,0,2,2,0,3,17,0,2,1.0,500.1666666666667,65535,506,0,0,0,0,0,0,0,0,0,0,7360.0,6.0,0,253793103.4482758620689655172,115.66666666666667,884.6666666666666,0,9,9,1041,7962
192.168.10.3,192.168.10.1,49958,80,6,2026-07-06 17:25:27,7360179.0,56.5203645183086,0.8151975651679124,0.5434650434452749,0.27173252172263745,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,1472035.8,7357778.0,17.0,2942871.1574577233,7360179.0,7357778.0,707.0,2453393.0,3467923.9144586204,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
192.168.10.3,192.168.10.1,49986,80,6,2026-07-06 17:25:44,10192531.0,6526.151355340494,8.928106277037568,4.611219725502919,4.316886551534648,47,44,8587,57931,538,66,182.70212765957447,189.10786237619615,1514,66,1316.6136363636363,394.59186140463777,1514,66,730.967032967033,644.084382065632,414844.6912208669,940,880,20,13,113250.34444444445,8853121.0,0.0,931297.905642349,10192531.0,8853121.0,0.0,221576.76086956522,1293413.948583431,10188728.0,8853949.0,3.0,236947.16279069768,1336611.6532649705,13,19,0,0,0,2,0,32,90,0,2,0.9361702127659575,730.967032967033,65535,501,0,0,0,0,0,0,0,0,0,0,7235.0,5.333333333333333,0,2.894E+8,182.70212765957447,1316.6136363636363,0,47,44,8587,57931
192.168.10.3,192.168.10.1,49989,80,6,2026-07-06 17:25:53,1317309.0,88039.32866168833,99.44515675517285,40.992660036483464,58.45249671868939,54,77,5687,110288,541,66,105.31481481481481,122.73681932312854,1514,66,1432.3116883116884,299.5020221834149,1514,66,885.3053435114504,696.8463080151516,485594.7769943476,1080,1540,20,5,10133.146153846154,680683.0,0.0,79621.3594361667,1317309.0,680683.0,0.0,24854.88679245283,123223.31156223868,1314513.0,682507.0,3.0,17296.223684210527,103869.27975947747,5,17,0,0,0,2,0,22,130,0,2,1.4259259259259258,885.3053435114504,65535,501,0,0,0,0,0,0,0,0,0,0,20204.0,14.2,0,24790184.04907975460122699387,105.31481481481481,1432.3116883116884,0,54,77,5687,110288
192.168.10.3,192.168.10.1,49990,80,6,2026-07-06 17:25:53,1317168.0,30751.582182379167,41.75625280905701,20.49852410626435,21.25772870279266,27,28,3910,36595,491,66,144.8148148148148,164.19591663552575,1514,66,1306.9642857142858,434.9501188266845,1514,66,736.4545454545455,668.6418478237485,447081.92066115694,540,560,20,5,24392.0,688854.0,3.0,123040.65462051332,1317168.0,688854.0,61.0,50660.307692307695,173527.58481795187,1313953.0,691296.0,3.0,48664.92592592593,171165.10458725187,5,10,0,0,0,2,0,15,54,0,2,1.037037037037037,736.4545454545455,65535,501,0,0,0,0,0,0,0,0,0,0,6947.8,5.2,0,275706349.2063492063492063492,144.8148148148148,1306.9642857142858,0,27,28,3910,36595
192.168.10.3,192.168.10.1,49991,80,6,2026-07-06 17:25:53,1310798.0,11252.687294304691,17.54656323857681,9.154728646213986,8.391834592362821,12,11,1651,13099,491,66,137.58333333333334,157.41741662076515,1514,66,1190.8181818181818,546.0171189760226,1514,66,641.304347826087,657.5079060382739,432316.6465028356,240,220,20,2,59581.72727272727,693566.0,4.0,187553.8222688434,1310798.0,693566.0,131.0,119163.45454545454,251501.41235582597,1308530.0,696480.0,4.0,130853.0,262369.0461929532,2,4,0,0,0,2,0,6,22,0,2,0.9166666666666666,641.304347826087,65535,503,0,0,0,0,0,0,0,0,0,0,6182.5,4.5,0,274777777.7777777777777777778,137.58333333333334,1190.8181818181818,0,12,11,1651,13099
192.168.10.3,192.168.10.1,49992,80,6,2026-07-06 17:25:53,5807463.0,20000.816191166436,23.41814317198405,10.159341523140139,13.25880164884391,59,77,7247,108907,881,66,122.83050847457628,161.995621675755,1514,66,1414.3766233766235,324.60053528218583,1514,66,854.0735294117648,693.3670366657201,480757.84753460204,1180,1540,20,7,43018.24444444444,3995014.0,0.0,351628.8669244883,5807463.0,3995014.0,0.0,100128.6724137931,531103.6302547154,5806997.0,3996081.0,3.0,76407.8552631579,466154.6159510729,7,17,0,0,0,2,0,24,135,0,2,1.305084745762712,854.0735294117648,65535,495,0,0,0,0,0,0,0,0,0,0,31413.333333333332,22.0,0,24219994.85993317913132870727,122.83050847457628,1414.3766233766235,0,59,77,7247,108907
192.168.10.3,192.168.10.1,49993,80,6,2026-07-06 17:25:53,2327.0,93682.85345938976,1289.213579716373,859.4757198109153,429.73785990545764,2,1,144,74,78,66,72.0,6.0,74,74,74.0,0.0,78,66,72.66666666666667,4.988876515698588,24.888888888888886,40,20,20,0,1163.5,2300.0,27.0,1136.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.5,72.66666666666667,65535,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,74.0,0,2,1,144,74
192.168.10.3,192.168.10.1,50018,80,6,2026-07-06 17:26:11,13934660.0,4366.30674878325,6.315188171078448,3.372884591371444,2.942303579707004,47,41,8372,52471,557,66,178.12765957446808,191.83909669872295,1514,66,1279.780487804878,440.25987404309853,1514,66,691.3977272727273,641.8423330144095,411961.58044938016,940,820,20,12,160168.50574712644,13177819.0,0.0,1404700.0638118885,13934660.0,13177819.0,0.0,302927.39130434784,1920583.9542905611,13934114.0,13181726.0,4.0,348352.85,2056390.4653737524,12,17,0,0,2,2,0,29,87,0,2,0.8723404255319149,691.3977272727273,65535,501,0,0,0,0,0,0,0,0,0,0,7595.6,5.6,0,181712918.6602870813397129187,178.12765957446808,1279.780487804878,0,47,41,8372,52471
192.168.10.3,192.168.10.1,50019,80,6,2026-07-06 17:26:11,13930144.0,3172.9033095422415,4.522566313743777,2.2253897734294776,2.2971765403143,31,32,4701,39498,507,66,151.6451612903226,173.85617867560435,1514,66,1234.3125,508.07593167138907,1514,66,701.5714285714286,662.5411089799902,438960.7210884353,620,640,20,6,224679.74193548388,13179862.0,4.0,1660022.2209790417,13930144.0,13179862.0,97.0,464338.13333333336,2363001.6175485468,13929651.0,13182643.0,4.0,449343.5806451613,2326549.4501961456,6,12,0,0,2,2,0,18,62,0,2,1.032258064516129,701.5714285714286,65535,501,0,0,0,0,0,0,0,0,0,0,6229.666666666667,4.833333333333333,0,187829145.7286432160804020101,151.6451612903226,1234.3125,0,31,32,4701,39498
192.168.10.3,192.168.10.1,50020,80,6,2026-07-06 17:26:11,13929983.0,9595.848035133999,11.55780304972375,5.096919357331592,6.460883692392159,71,90,8600,125070,894,66,121.12676056338029,160.34451725409798,1514,66,1389.6666666666667,365.23967777641883,1514,66,830.2484472049689,694.6978791121579,482605.1432429304,1420,1800,20,8,87062.39375,6073099.0,0.0,628117.2381002223,13929983.0,6073099.0,0.0,198999.75714285715,937822.0935895715,13929413.0,6075375.0,3.0,156510.2584269663,835996.3020046904,8,21,0,0,2,2,0,29,160,0,2,1.267605633802817,830.2484472049689,65535,495,0,0,0,0,0,0,0,0,0,0,16433.85714285714,11.857142857142858,0,22989008.79296562749800159872,121.12676056338029,1389.6666666666667,0,71,90,8600,125070
192.168.10.3,192.168.10.1,50021,80,6,2026-07-06 17:26:11,13927904.0,1993.2647439270115,2.800134176685882,1.3641679322315834,1.4359662444542984,19,20,2589,25173,507,66,136.26315789473685,160.55589028689408,1514,66,1258.65,509.1453893535716,1514,66,711.8461538461538,678.4007415053072,460227.56607495074,380,400,20,3,366523.7894736842,13537961.0,0.0,2166234.926146408,13927904.0,13537961.0,0.0,773772.4444444445,3097002.8810225227,13927398.0,13539299.0,4.0,733020.947368421,3019681.0620063744,3,6,0,0,2,2,0,9,38,0,2,1.0526315789473684,711.8461538461538,65535,501,0,0,0,0,0,0,0,0,0,0,7948.333333333333,5.666666666666667,0,214819819.8198198198198198198,136.26315789473685,1258.65,0,19,20,2589,25173
192.168.10.3,192.168.10.1,50022,80,6,2026-07-06 17:26:11,13927403.0,1654.7234254656091,2.51303132393024,1.2924161094498379,1.2206152144804023,18,17,2950,20096,554,66,163.88888888888889,182.39483694230458,1514,66,1182.1176470588234,538.5727196901674,1514,66,658.4571428571429,645.7411397702926,416981.61959183664,360,340,20,4,409629.5,13179337.0,3.0,2224584.4760563876,13927403.0,13179337.0,138.0,819259.0,3092241.8430249523,13926822.0,13182336.0,3.0,870426.375,3181228.909380203,4,6,0,0,2,2,0,10,34,0,2,0.9444444444444444,658.4571428571429,65535,501,0,0,0,0,0,0,0,0,0,0,7600.0,5.5,0,257627118.6440677966101694915,163.88888888888889,1182.1176470588234,0,18,17,2950,20096
192.168.10.3,192.168.10.1,50023,80,6,2026-07-06 17:26:11,13926781.0,29.870506328777626,0.4308246105112158,0.2872164070074772,0.1436082035037386,4,2,276,140,78,66,69.0,5.196152422706632,74,66,70.0,4.0,78,66,69.33333333333333,4.85340659285368,23.55555555555556,80,40,20,0,2785356.2,13925013.0,16.0,5569828.417608155,13926781.0,13925013.0,484.0,4642260.333333333,6563897.366802761,0,0,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0.5,69.33333333333333,65535,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,70.0,0,4,2,276,140
192.168.10.3,192.168.10.1,50052,80,6,2026-07-06 17:26:34,8336639.999999999,2249.94722094273,3.958429295255643,2.1591432519576235,1.7992860432980196,18,15,3925,14832,573,66,218.05555555555554,215.0740110913301,1514,66,988.8,596.5945803754283,1514,66,568.3939393939394,578.1863985588217,334299.5114784206,360,300,20,6,260520.0,8296060.0,4.0,1443229.5981213453,8336640.000000001,8296060.000000001,133.0,490390.58823529416,1951422.2119720504,8335868.0,8298373.0,4.0,595419.1428571428,2136421.0580649613,6,7,0,0,2,2,0,13,32,0,2,0.8333333333333334,568.3939393939394,65535,501,0,0,0,0,0,0,0,0,0,0,5991.0,5.0,0,206586206.8965517241379310345,218.05555555555554,988.8,0,18,15,3925,14832
192.168.10.3,192.168.10.1,50053,80,6,2026-07-06 17:26:34,8301192.0,12989.580291601495,15.058078406089148,6.384625244181799,8.67345316190735,53,72,6612,101217,892,66,124.75471698113208,170.82065025406555,1514,66,1405.7916666666667,340.90206876185295,1514,66,862.632,692.8901504394474,480096.76057600003,1060,1440,20,6,66945.09677419355,4784784.0,0.0,488653.9155278182,8301192.0,4784784.0,0.0,159638.3076923077,744719.6975005361,8300422.0,4785589.0,4.0,116907.35211267606,641387.9486266669,6,15,0,0,2,2,0,21,124,0,2,1.3584905660377358,862.632,65535,495,0,0,0,0,0,0,0,0,0,0,21720.0,15.0,0,34544731.61033797216699801193,124.75471698113208,1405.7916666666667,0,53,72,6612,101217
192.168.10.3,192.168.10.1,50054,80,6,2026-07-06 17:26:34,8300768.0,842.4521682812964,1.686590927490083,0.8432954637450415,0.8432954637450415,7,7,931,6062,523,66,133.0,159.27065912195775,1514,66,866.0,693.6116657447039,1514,66,499.5,622.5386677606001,387554.39285714284,140,140,20,1,638520.6153846154,8296659.0,6.0,2210714.1715545766,8300768.0,8296659.0,229.0,1383461.3333333333,3091676.0089802784,8300013.000000001,8298398.000000001,6.0,1383335.5000000002,3092510.013889783,1,2,0,0,2,2,0,3,13,0,2,1.0,499.5,65535,506,0,0,0,0,0,0,0,0,0,0,5592.0,4.0,0,1.864E+8,133.0,866.0,0,7,7,931,6062
192.168.10.3,192.168.10.1,50055,80,6,2026-07-06 17:26:34,8299927.0,1000.0087952580787,2.048210785468354,1.0843468864244228,0.9638638990439313,9,8,1063,7237,523,66,118.11111111111111,143.1987309413386,1514,66,904.625,669.5918416281668,1514,66,488.2352941176471,613.1571652868133,375961.70934256056,180,160,20,1,518745.4375,8294360.0,4.0,2007655.1852836297,8299926.999999999,8294359.999999999,133.0,1037490.8749999999,2742838.886086067,8299175.000000001,8298106.000000001,4.0,1185596.4285714286,2903669.8905398455,1,2,0,0,2,2,0,3,16,0,2,0.8888888888888888,488.2352941176471,65535,506,0,0,0,0,0,0,0,0,0,0,6701.0,5.0,0,121836363.6363636363636363636,118.11111111111111,904.625,0,9,8,1063,7237
