contamination_pct,seed,threshold_95,threshold_99,pr_auc,roc_auc,f1,f2,benign_fpr,attack_recall
0,0,0.1494414985179899,1.446033024787903,0.7129360480095868,0.8454400737296301,0.6351351351351351,0.6403269754768393,0.0428134556574923,0.6438356164383562
0,1,0.1157044231891631,1.0822560143470883,0.7188342693969951,0.8688995014871602,0.6351351351351351,0.6403269754768393,0.0428134556574923,0.6438356164383562
0,2,0.0980843901634215,0.3125873553752903,0.7221736880872476,0.8620920782539483,0.6351351351351351,0.6403269754768393,0.0428134556574923,0.6438356164383562
0,3,0.1106515228748319,0.3441283631324771,0.7137418491596578,0.8534623601859996,0.6308724832214765,0.6385869565217391,0.0443425076452599,0.6438356164383562
0,4,0.140468806028366,0.9307509136199962,0.7222950336902402,0.8794143521427673,0.6714285714285714,0.6545961002785515,0.0305810397553516,0.6438356164383562
0,5,0.08332823514938355,0.23195175766944903,0.7140054187480822,0.8513677684219345,0.6225165562913907,0.6351351351351351,0.047400611620795105,0.6438356164383562
0,6,0.15258718729019163,1.4395674133300795,0.7123006158623997,0.8354907628503203,0.6233766233766234,0.6434316353887399,0.05045871559633028,0.6575342465753424
0,7,0.13832569718360896,0.345155897140505,0.7153897191950511,0.8602069456662896,0.6573426573426573,0.649171270718232,0.035168195718654434,0.6438356164383562
0,8,0.17964547276496876,1.5477928638458254,0.6892997979634303,0.7714590926228478,0.6527777777777778,0.6473829201101928,0.03669724770642202,0.6438356164383562
0,9,0.10943908095359797,0.39955400824546866,0.7140775116452626,0.8588454610196472,0.6394557823129252,0.6420765027322405,0.04128440366972477,0.6438356164383562
0,10,0.08803554624319072,0.23638500809669763,0.7110667867509605,0.8540697917975786,0.6225165562913907,0.6351351351351351,0.047400611620795105,0.6438356164383562
0,11,0.1233762919902801,0.4093849289417275,0.7164264974473528,0.8596414058899922,0.618421052631579,0.633423180592992,0.04892966360856269,0.6438356164383562
0,12,0.1870133966207504,1.509037933349611,0.7072446600030544,0.8034854006954045,0.676056338028169,0.6648199445983379,0.03211009174311927,0.6575342465753424
0,13,0.11859504729509353,0.4224077939987186,0.7226578974278667,0.8578610028905367,0.6308724832214765,0.6385869565217391,0.04434250764525994,0.6438356164383562
0,14,0.09963961392641062,0.24560377776622838,0.7054122994364304,0.8369569770851661,0.6143790849673203,0.6317204301075269,0.05045871559633028,0.6438356164383562
0,15,0.09344802498817444,0.2263061612844477,0.7250829961378087,0.8755184114616061,0.6143790849673203,0.6317204301075269,0.05045871559633028,0.6438356164383562
0,16,0.09260949641466139,0.29735996723175084,0.7226219690054005,0.8635582924887939,0.6442953020134228,0.6521739130434783,0.04281345565749235,0.6575342465753424
0,17,0.15167555212974526,0.8153045105934205,0.7151992135121632,0.8641866700180134,0.6438356164383562,0.6438356164383562,0.039755351681957186,0.6438356164383562
0,18,0.12598598152399057,0.36564583659172184,0.721414838834078,0.8778853001549998,0.6308724832214765,0.6385869565217391,0.04434250764525994,0.6438356164383562
0,19,0.13287487030029285,1.4839480638504035,0.7288336290230045,0.8793934062251267,0.6619718309859155,0.6509695290858726,0.03363914373088685,0.6438356164383562
1,0,0.1753637373447417,0.5417644214630128,0.6850416340181751,0.8333333333333334,0.6351351351351351,0.6403269754768393,0.0428134556574923,0.6438356164383562
1,1,0.1893702030181884,0.4950263833999637,0.693389168572262,0.7673746386829206,0.6351351351351351,0.6403269754768393,0.0428134556574923,0.6438356164383562
1,2,0.1150040954351424,0.3711758744716645,0.7141056581985522,0.8641866700180134,0.6861313868613139,0.6601123595505618,0.0259938837920489,0.6438356164383562
1,3,0.1613588064908981,0.4244312477111822,0.721860478346485,0.8442252105064723,0.6282051282051282,0.6533333333333333,0.0519877675840978,0.6712328767123288
1,4,0.1780779898166655,0.4888710284233101,0.6926663385403297,0.7787273260441542,0.6619718309859155,0.6509695290858726,0.0336391437308868,0.6438356164383562
1,5,0.1448976904153823,0.40627275228500426,0.7294485769904105,0.8813413765657073,0.6527777777777778,0.6473829201101928,0.03669724770642202,0.6438356164383562
1,6,0.11497819125652307,0.27013376951217666,0.7093261473516632,0.8458589920824432,0.6037735849056604,0.6349206349206349,0.0581039755351682,0.6575342465753424
1,7,0.1656727284193037,0.35521163105964676,0.7030380484539076,0.8581961375727871,0.6527777777777778,0.6473829201101928,0.03669724770642202,0.6438356164383562
1,8,0.1413244426250457,0.3025063848495495,0.6924895290680136,0.8277407733232792,0.6225165562913907,0.6351351351351351,0.047400611620795105,0.6438356164383562
1,9,0.19381200671195958,0.5066850817203525,0.6737913719557995,0.7634996439194001,0.631578947368421,0.6469002695417789,0.047400611620795105,0.6575342465753424
1,10,0.15377334654331193,0.3997321927547456,0.7030791485915803,0.8565204641615349,0.6619718309859155,0.6509695290858726,0.03363914373088685,0.6438356164383562
1,11,0.15513882339000654,0.47625786542892684,0.6969077134251256,0.8341921159566,0.6351351351351351,0.6403269754768393,0.04281345565749235,0.6438356164383562
1,12,0.21505412757396683,0.44388392567634655,0.6885900517232983,0.7637719408487286,0.6762589928057554,0.6564245810055865,0.0290519877675841,0.6438356164383562
1,13,0.17439087927341437,0.4981518149375919,0.7213363481171453,0.8661555862762348,0.6482758620689655,0.6456043956043956,0.0382262996941896,0.6438356164383562
1,14,0.17034256458282465,0.33143080949783327,0.6941444520475024,0.8320765782748943,0.6438356164383562,0.6438356164383562,0.039755351681957186,0.6438356164383562
1,15,0.10478700101375579,0.30090557575225835,0.7122018528098666,0.863977210841607,0.6,0.633245382585752,0.05963302752293578,0.6575342465753424
1,16,0.13312521874904631,0.36440101742744496,0.7013459106248541,0.8496502031754011,0.6482758620689655,0.6456043956043956,0.0382262996941896,0.6438356164383562
1,17,0.1665482729673384,0.4609566605091102,0.6883473653159992,0.81265971262201,0.6619718309859155,0.6509695290858726,0.03363914373088685,0.6438356164383562
1,18,0.15414437651634216,0.31125204563140896,0.7052932785436891,0.8567927610908634,0.6762589928057554,0.6564245810055865,0.0290519877675841,0.6438356164383562
1,19,0.17341142296791076,0.39684828281402607,0.6231653828477022,0.8386326504964183,0.6060606060606061,0.5698005698005698,0.0290519877675841,0.547945205479452
2,0,0.1463475346565246,0.569354355335236,0.7020576917352955,0.8534204683507185,0.6308724832214765,0.6385869565217391,0.0443425076452599,0.6438356164383562
2,1,0.1697409749031066,0.449167947769165,0.6835545948456874,0.8305475262871267,0.6308724832214765,0.6385869565217391,0.0443425076452599,0.6438356164383562
2,2,0.1559113740921019,0.4068465042114263,0.6968750481805099,0.8462569645176155,0.6351351351351351,0.6403269754768393,0.0428134556574923,0.6438356164383562
2,3,0.1449584543704986,0.4225533235073101,0.6897726694862986,0.8294583385698127,0.6143790849673203,0.6317204301075269,0.0504587155963302,0.6438356164383562
2,4,0.1333162486553191,0.5382304096221927,0.6998309622740474,0.8491684470696662,0.6394557823129252,0.6420765027322405,0.0412844036697247,0.6438356164383562
2,5,0.1521362692117691,0.5218023633956914,0.6945256814588776,0.8165347073855305,0.6,0.633245382585752,0.05963302752293578,0.6575342465753424
2,6,0.18810266554355617,0.43275510191917566,0.6801497444061412,0.7581374890033933,0.6442953020134228,0.6521739130434783,0.04281345565749235,0.6575342465753424
